MeanKL,MaxReturn,MeanKLBefore,AverageReturn,MinReturn,StdReturn,LossBefore,Iteration,AverageDiscountedReturn,ExplainedVariance,Entropy,NumTrajs,dLoss,LossAfter,Perplexity
0.00646871247073,8,-1.85067045178e-20,4.6995412844,0,1.38109774536,-3.02964327498e-17,29,4.6995412844,0.575348997832,1.45096247591,436,0.0405826026248,-0.0405826026248,4.26721963541
0.00995896240371,8,0.0,4.71363636364,0,1.38491727831,-7.31760723761e-17,30,4.71363636364,0.599830232677,1.42813531347,440,0.0503885787704,-0.0503885787704,4.17091448809
0.00644576075099,8,-1.44468778075e-20,4.85779816514,0,1.28611452242,2.36618533324e-17,31,4.85779816514,0.633346542899,1.38358989198,436,0.0412080734825,-0.0412080734825,3.98919673855
0.0099386507196,9,0.0,4.76470588235,0,1.41063303059,-5.26303330037e-18,32,4.76470588235,0.576481187556,1.36760115055,442,0.0490830772,-0.0490830772,3.92592169552
0.00987800624676,7,1.50110115832e-21,4.69318181818,0,1.35477232694,-2.84004091236e-17,33,4.69318181818,0.598175648621,1.33395354373,440,0.0483024002866,-0.0483024002866,3.79602149674
0.00983057453698,8,0.0,4.73137697517,0,1.4245777641,1.34967202444e-17,34,4.73137697517,0.57183505167,1.31235606128,443,0.0502557371975,-0.0502557371975,3.71491597921
0.00984998413171,8,1.24552259056e-20,4.84424379233,0,1.45376666653,-4.88132031811e-18,35,4.84424379233,0.587786341122,1.28850214126,443,0.0455760170032,-0.0455760170032,3.62734922785
0.00984390662018,8,1.97786495794e-20,4.80454545455,0,1.38760004479,1.65659371582e-17,36,4.80454545455,0.594242715094,1.27543934173,440,0.0480916302315,-0.0480916302315,3.58027402841
0.00992534204119,8,0.0,4.86818181818,0,1.34024636936,-1.99679403206e-17,37,4.86818181818,0.619094451468,1.24676028545,440,0.0472101558809,-0.0472101558809,3.4790535397
0.00996585105576,9,0.0,4.97727272727,0,1.48918275885,9.79771819232e-18,38,4.97727272727,0.582930481979,1.22356518447,440,0.0471318760776,-0.0471318760776,3.39928523482
0.00987175438369,8,2.82955546895e-20,4.99543378995,1,1.34808410268,3.25769015474e-17,39,4.99543378995,0.636933419901,1.19664429129,438,0.0472699449056,-0.0472699449056,3.30899425011
0.0099456161997,8,0.0,4.95227272727,0,1.39479366939,-6.41153796721e-17,40,4.95227272727,0.621888126394,1.1950933582,440,0.0420004358214,-0.0420004358214,3.3038661991
0.0065156695614,8,1.73952730304e-20,4.95227272727,0,1.36348294592,-8.45910623309e-17,41,4.95227272727,0.630401904782,1.18196420453,440,0.0390253651613,-0.0390253651613,3.26077274139
0.00991278076253,8,0.0,4.9977324263,0,1.36940801254,-1.2852881323e-17,42,4.9977324263,0.629939317459,1.17228263064,441,0.0489767620545,-0.0489767620545,3.22935565798
0.00640361927967,8,1.3857649132e-20,5.02505694761,0,1.37229698996,-2.85117260136e-17,43,5.02505694761,0.630906564594,1.15051212488,439,0.0385851348451,-0.0385851348451,3.15981071309
0.00993949489391,8,0.0,5.05442176871,0,1.30296528856,8.47909971004e-17,44,5.05442176871,0.657713247157,1.12570504149,441,0.0494554049993,-0.0494554049993,3.08238929532
0.0064469723193,8,0.0,5.10526315789,0,1.43442307329,2.58681964738e-17,45,5.10526315789,0.613356027577,1.12531592567,437,0.0356884510957,-0.0356884510957,3.08119012223
0.00988219575871,8,0.0,5.10180995475,1,1.39522338992,-4.47196280784e-17,46,5.10180995475,0.628168754225,1.11098140037,442,0.0472460217405,-0.0472460217405,3.03733777665
0.00644927544452,8,0.0,4.97516930023,0,1.42116130803,-5.56392645419e-17,47,4.97516930023,0.602152006018,1.08214307262,443,0.0373955475918,-0.0373955475918,2.95099698013
0.00640995050706,8,0.0,5.03167420814,0,1.42977117516,-2.16385297153e-17,48,5.03167420814,0.605116345008,1.0842690953,442,0.0396417205472,-0.0396417205472,2.95727754058
0.00988387715803,8,2.68461179507e-21,5.10609480813,0,1.3933197151,2.4948832014e-17,49,5.10609480813,0.628546535937,1.05269297483,443,0.0463671970458,-0.0463671970458,2.86535707192
0.0097783035615,8,0.0,5.27625570776,0,1.36456547967,-4.98574942911e-17,50,5.27625570776,0.642810445392,1.04041522317,438,0.0449778652449,-0.0449778652449,2.83039201472
0.0064438024044,8,0.0,5.19457013575,0,1.47778953823,9.34895450521e-18,51,5.19457013575,0.621902162872,1.02806340627,442,0.0385157054278,-0.0385157054278,2.79564655733
0.00981340973224,8,0.0,5.179138322,0,1.42288397419,-3.70259101572e-17,52,5.179138322,0.633262340579,1.03505630036,441,0.0453499029038,-0.0453499029038,2.81526473158
0.00641609163052,8,0.0,5.19495412844,0,1.37342812495,-4.46309655899e-17,53,5.19495412844,0.638442928004,1.0290312462,436,0.0396724631056,-0.0396724631056,2.79835360549
0.00980005434385,8,3.5952199694e-20,5.18409090909,0,1.43343883749,4.60491806071e-17,54,5.18409090909,0.636436599633,0.997685656263,440,0.0453945815003,-0.0453945815003,2.71199806413
0.00983435120354,8,0.0,5.22196796339,0,1.44420970253,2.64391603967e-17,55,5.22196796339,0.630332135187,0.994569530608,437,0.0472607073298,-0.0472607073298,2.7035602908
0.0098505693524,8,0.0,5.07466063348,0,1.37243071275,-2.95041768794e-17,56,5.07466063348,0.629219599934,0.988248532464,442,0.0438662761584,-0.0438662761584,2.686524988
0.0064289372077,8,0.0,5.08904109589,0,1.41221626823,1.12601212453e-17,57,5.08904109589,0.645240997431,0.989196673727,438,0.0373685735122,-0.0373685735122,2.68907340113
0.0099933818446,9,0.0,5.17848970252,1,1.33606701349,9.11444326569e-17,58,5.17848970252,0.662160407927,0.984783294346,437,0.0493400878178,-0.0493400878178,2.67723165032
0.00998485818195,8,0.0,5.32191780822,0,1.35114494746,3.26862068128e-18,59,5.32191780822,0.672037840307,0.95855925637,438,0.043570366874,-0.043570366874,2.60793639767
0.00994169311013,8,1.09461986821e-20,5.25342465753,0,1.37564419365,7.65097515097e-18,60,5.25342465753,0.663974345723,0.961198468718,438,0.047186515416,-0.047186515416,2.61482838632
0.00983698237138,8,-2.85829613401e-20,5.08675799087,0,1.40343934703,3.52546451584e-17,61,5.08675799087,0.624989474015,0.964017125669,438,0.0425900835044,-0.0425900835044,2.62220908748
0.0099782838381,8,0.0,5.19540229885,0,1.33424463507,-4.51963918616e-17,62,5.19540229885,0.664668587335,0.943824686872,435,0.0464070336438,-0.0464070336438,2.56979129354
0.0099195420695,8,0.0,5.2397260274,0,1.39292796898,3.44727021239e-17,63,5.2397260274,0.651871021427,0.930937859292,438,0.0457425461508,-0.0457425461508,2.5368873056
0.00993670797654,8,0.0,5.21917808219,1,1.31808539031,2.61489654503e-17,64,5.21917808219,0.676949417946,0.93029909104,438,0.0462873563168,-0.0462873563168,2.53526733998
0.00993036184349,8,-1.26024798513e-20,5.29262672811,0,1.42058306126,-1.94739494332e-17,65,5.29262672811,0.640161555839,0.926287256248,434,0.0469819650185,-0.0469819650185,2.52511664133
0.00986648530232,8,1.80239261113e-20,5.3912037037,0,1.39184677317,-1.92660424997e-17,66,5.3912037037,0.67438590687,0.912471260245,432,0.0482331087118,-0.0482331087118,2.49046953319
0.00999972275941,9,0.0,5.31944444444,0,1.36415476024,-5.955537682e-18,67,5.31944444444,0.660741948372,0.901945509506,432,0.0456314118517,-0.0456314118517,2.46439295022
0.00996814332502,8,-1.27128331956e-20,5.25747126437,1,1.28399808285,2.88297614385e-18,68,5.25747126437,0.658571692422,0.873893044847,435,0.0441333122506,-0.0441333122506,2.39622131579
0.00980874758695,8,2.35707992235e-20,5.26590909091,0,1.42692345176,-1.56502320892e-17,69,5.26590909091,0.632872955762,0.869254609043,440,0.044522164795,-0.044522164795,2.38513233469
0.00643469469658,9,0.0,5.37471264368,0,1.36282485452,2.08479067343e-17,70,5.37471264368,0.674617349663,0.853478091613,435,0.0356824841334,-0.0356824841334,2.34779852594
0.00989284202418,8,0.0,5.26255707763,0,1.39536572846,-2.16061367068e-18,71,5.26255707763,0.656219902954,0.843942438729,438,0.046872680686,-0.046872680686,2.32551713678
0.00991372968235,8,0.0,5.32036613272,0,1.3640939369,-1.38188219511e-17,72,5.32036613272,0.657590654724,0.839980546058,437,0.0440561406312,-0.0440561406312,2.31632191475
0.00992550959912,8,0.0,5.27272727273,1,1.38110029199,-2.82274204011e-17,73,5.27272727273,0.657323026997,0.836338463294,440,0.047307384147,-0.047307384147,2.30790102273
0.00640112556552,8,7.83733108805e-21,5.39631336406,0,1.3744157547,-7.54034564244e-17,74,5.39631336406,0.648150691867,0.822796211627,434,0.0364823561262,-0.0364823561262,2.27685752015
0.00999533792985,8,6.51864468692e-21,5.35550458716,0,1.40436474668,-9.2634146946e-17,75,5.35550458716,0.636911835552,0.804114343504,436,0.0497091794128,-0.0497091794128,2.234716431
0.00994651100292,8,6.11950547222e-21,5.40318906606,0,1.37636702417,-5.00805619419e-17,76,5.40318906606,0.662155642093,0.803445285628,439,0.046716401885,-0.046716401885,2.23322177643
0.00983318188995,8,0.0,5.38073394495,0,1.3365007758,1.22877977476e-16,77,5.38073394495,0.669071363532,0.796457756984,436,0.0441738644961,-0.0441738644961,2.21767146768
0.00642359176557,9,0.0,5.25909090909,0,1.36053435054,2.05327549153e-18,78,5.25909090909,0.660738794044,0.773188572244,440,0.0345900007415,-0.0345900007415,2.16666381536
0.00997433598073,8,-1.30046398173e-20,5.41801385681,0,1.28532262637,-3.06039006039e-17,79,5.41801385681,0.691060686028,0.777801923273,433,0.0457648862975,-0.0457648862975,2.17668248816
0.00992466944713,9,2.49247600021e-21,5.3816091954,0,1.35158729466,-3.05616566795e-17,80,5.3816091954,0.664680475706,0.766736498491,435,0.0478301432544,-0.0478301432544,2.15272934209
0.00641557231739,8,1.13331575338e-20,5.32568807339,0,1.35774392403,1.37772994566e-17,81,5.32568807339,0.681945760246,0.766533726774,436,0.0364434682206,-0.0364434682206,2.15229287372
0.00641765793909,8,0.0,5.50346420323,2,1.3145524126,-1.08831802489e-17,82,5.50346420323,0.687310529929,0.74896814118,433,0.0348539641739,-0.0348539641739,2.1148166981
0.00994561636409,9,0.0,5.53440366972,0,1.3634178122,-8.50755171679e-17,83,5.53440366972,0.694329475703,0.744145554128,436,0.0491240741666,-0.0491240741666,2.10464236351
0.00983735146263,8,0.0,5.34490740741,0,1.3672837329,-5.62043474255e-17,84,5.34490740741,0.666573236151,0.759720785647,432,0.0435256623477,-0.0435256623477,2.13767926643
0.00985119368415,8,-1.87433137757e-20,5.34101382488,0,1.4380686244,-5.59042455453e-17,85,5.34101382488,0.626082639349,0.744650199378,434,0.0472286315221,-0.0472286315221,2.10570472931
0.00990233603887,8,0.0,5.3904109589,0,1.3866945406,1.1943770426e-17,86,5.3904109589,0.642007132183,0.749824876411,438,0.0463107390489,-0.0463107390489,2.11662931243
0.00643180918765,8,4.63324279425e-20,5.4495412844,2,1.30092584203,-1.65688387503e-17,87,5.4495412844,0.689831055453,0.737392790998,436,0.0350071912209,-0.0350071912209,2.09047808997
0.00641058549072,8,0.0,5.43707093822,0,1.34071896659,2.47486061156e-17,88,5.43707093822,0.674818117081,0.721342059041,437,0.0361427981858,-0.0361427981858,2.05719223228
0.00646193013889,8,3.99163973125e-20,5.47716894977,1,1.33556179883,-9.72033628445e-18,89,5.47716894977,0.682505449841,0.714032018764,438,0.03761447824,-0.03761447824,2.04220890529
0.00984320004422,8,0.0,5.45747126437,0,1.35100066651,-4.19590029776e-17,90,5.45747126437,0.670510883543,0.739966141884,435,0.0415855984471,-0.0415855984471,2.09586455127
0.00997135638056,8,-3.70218517485e-21,5.40182648402,0,1.35760881214,3.46946859812e-17,91,5.40182648402,0.675844935716,0.727435908629,438,0.0462070601823,-0.0462070601823,2.06976672694
0.00984770561689,8,0.0,5.46100917431,1,1.28714280336,-3.1245797699e-17,92,5.46100917431,0.689439126135,0.706848231502,436,0.0476746760189,-0.0476746760189,2.02759068094
0.00644355931707,9,5.15621513057e-20,5.48853211009,1,1.36716295391,3.57767776528e-18,93,5.48853211009,0.686636285684,0.721047855961,436,0.0370438964062,-0.0370438964062,2.05658708901
0.00981006212792,8,1.11513831544e-20,5.36091954023,0,1.35641145233,-3.30407026919e-17,94,5.36091954023,0.673406825681,0.710583503796,435,0.0396988299068,-0.0396988299068,2.0351784466
0.00981791933569,8,0.0,5.54272517321,0,1.31912524754,-3.1661300328e-17,95,5.54272517321,0.708433293613,0.701501436988,433,0.045083832388,-0.045083832388,2.01677850122
0.00993932528842,8,-2.82968043628e-20,5.52424942263,1,1.31081430279,-2.09361089203e-17,96,5.52424942263,0.699786020346,0.70991750557,433,0.0468325416195,-0.0468325416195,2.03382347262
0.00967538234741,8,0.0,5.44930875576,2,1.30347355208,-7.39039014893e-17,97,5.44930875576,0.681659305633,0.701790905933,434,0.0458722311263,-0.0458722311263,2.01736238047
0.00971781075808,8,0.0,5.48027842227,0,1.32229004631,3.97617336991e-17,98,5.48027842227,0.678398497819,0.692590978827,431,0.0398895192734,-0.0398895192734,1.99888790584
0.00983031616306,8,0.0,5.38443935927,1,1.35759090339,1.3704402153e-17,99,5.38443935927,0.682028202704,0.683186247706,437,0.0466089267272,-0.0466089267272,1.98017702585
0.0099079180086,9,0.0,5.54503464203,2,1.31904842221,-3.06502439308e-17,100,5.54503464203,0.694095649901,0.674000891825,433,0.0429576497467,-0.0429576497467,1.96207167451
0.00984691938829,8,1.88328193708e-21,5.56844547564,0,1.36727654381,-4.36109568445e-17,101,5.56844547564,0.668894253254,0.676962145948,431,0.0462844553541,-0.0462844553541,1.96789047857
0.00988148072472,8,1.65156700764e-20,5.46744186047,0,1.3733714974,1.45604155726e-17,102,5.46744186047,0.670848544308,0.677225404278,430,0.0438749315252,-0.0438749315252,1.96840861033
0.00987962855837,8,0.0,5.47331786543,0,1.37549244964,9.03373280277e-17,103,5.47331786543,0.687825939656,0.674906940447,431,0.0411005975198,-0.0411005975198,1.96385021244
0.00990659834782,8,0.0,5.47563805104,0,1.31693784551,-1.03261258051e-16,104,5.47563805104,0.683793244537,0.675783658091,431,0.0436364240901,-0.0436364240901,1.96557270954
0.00996056814259,8,-9.5708898381e-21,5.41666666667,1,1.31673698828,-6.92191483768e-17,105,5.41666666667,0.675587114503,0.665597075748,432,0.0416012537261,-0.0416012537261,1.94565187614
0.00643202853076,8,0.0,5.40139211137,1,1.28489273409,2.59403083138e-17,106,5.40139211137,0.679806488273,0.673197623324,431,0.0383192453829,-0.0383192453829,1.96049623697
0.00988003854984,8,0.0,5.45581395349,1,1.34740099961,8.57218677184e-18,107,5.45581395349,0.683666194715,0.663512829045,430,0.0410944506514,-0.0410944506514,1.94160088074
0.00993546219871,8,7.81093359837e-20,5.44289044289,2,1.2155277575,5.7575329303e-17,108,5.44289044289,0.718035184313,0.660992212663,429,0.0474324106199,-0.0474324106199,1.93671301256
0.00995480860025,8,2.24490902683e-20,5.53629976581,2,1.28236768141,9.67595022961e-17,109,5.53629976581,0.705103513919,0.66028845071,427,0.0419719115475,-0.0419719115475,1.93535050712
0.00980289330467,9,0.0,5.48139534884,0,1.31480935287,-1.3704575279e-17,110,5.48139534884,0.687075535109,0.649236240847,430,0.0451146563377,-0.0451146563377,1.91407837573
0.00979175611603,8,0.0,5.56351039261,0,1.34774078706,-2.17078839772e-17,111,5.56351039261,0.681285886597,0.6386877889,433,0.0420069853448,-0.0420069853448,1.8939939281
0.00994457849834,8,0.0,5.48831775701,1,1.35078861423,4.57738128594e-18,112,5.48831775701,0.67841672995,0.660414140896,428,0.043398333505,-0.043398333505,1.93559377698
0.00996509465822,8,5.43458106321e-20,5.59718969555,1,1.24955882391,-7.13734592322e-17,113,5.59718969555,0.725911403321,0.628992241937,427,0.0426507640873,-0.0426507640873,1.87571935517
0.00990781742836,8,2.47068067161e-20,5.54041570439,0,1.32966050397,-3.66653719349e-17,114,5.54041570439,0.684954343951,0.630074620387,433,0.0410414285388,-0.0410414285388,1.87775069252
0.00989667078623,8,1.06560269488e-23,5.54357798165,0,1.33767909574,5.99027247127e-17,115,5.54357798165,0.676182558148,0.622103418695,436,0.0446100661513,-0.0446100661513,1.86284226102
0.0098993382379,9,0.0,5.58236658933,0,1.3494228259,6.60252573365e-18,116,5.58236658933,0.689673826331,0.616357467265,431,0.0422824760841,-0.0422824760841,1.85216915281
0.00987600515931,8,1.37992328197e-21,5.60280373832,1,1.27747984558,6.37899814299e-18,117,5.60280373832,0.721356780845,0.622167860281,428,0.045684906941,-0.045684906941,1.8629623094
0.00977333256931,8,-4.42676380607e-22,5.52093023256,0,1.3820372794,-7.93214551693e-18,118,5.52093023256,0.687302078839,0.614819012931,430,0.0437989202626,-0.0437989202626,1.84932186592
0.00989350002884,8,-2.73725417127e-20,5.53271028037,2,1.24042317929,3.83934803772e-17,119,5.53271028037,0.706769149332,0.60660821183,428,0.0468190562683,-0.0468190562683,1.83419961975
0.00980136615299,9,3.9674469443e-20,5.54352941176,0,1.32615739096,-3.37423443625e-17,120,5.54352941176,0.693536645179,0.609492773195,425,0.0430421879155,-0.0430421879155,1.83949811936
0.00988083269622,9,0.0,5.47319347319,0,1.31420580123,-4.07174294281e-17,121,5.47319347319,0.669142723112,0.606568088155,429,0.0442121304685,-0.0442121304685,1.83412602639
0.00989519915241,8,1.25381715659e-21,5.5737704918,1,1.2417655987,-2.3606439156e-17,122,5.5737704918,0.706530964797,0.59796747724,427,0.0451169341794,-0.0451169341794,1.81841906363
0.00991248757093,8,0.0,5.57540603248,0,1.330787761,-2.1017708608e-16,123,5.57540603248,0.687323832889,0.600939304276,431,0.0485562083201,-0.0485562083201,1.82383112844
0.00989523949625,8,0.0,5.55813953488,0,1.28863233036,-2.57611629965e-18,124,5.55813953488,0.711183199754,0.592025686536,430,0.0453579751992,-0.0453579751992,1.80764643419
0.00997019377632,8,0.0,5.52764976959,0,1.22584326545,1.58662676385e-17,125,5.52764976959,0.716979809573,0.586604545301,434,0.0456429750222,-0.0456429750222,1.79787344189
0.00642439262735,8,3.63013007872e-20,5.49882903981,2,1.22115372802,1.41376714746e-17,126,5.49882903981,0.717738554928,0.590761675401,427,0.0366545428002,-0.0366545428002,1.80536299242
0.00979457370697,8,-1.20253199736e-20,5.50815850816,0,1.24524404815,2.72501735154e-17,127,5.50815850816,0.710877494,0.60085762761,429,0.0444395886571,-0.0444395886571,1.82368217008
0.0099707388769,8,1.53807321594e-20,5.57943925234,2,1.25331249452,1.72338088674e-17,128,5.57943925234,0.719771908377,0.589117507847,428,0.0436884021798,-0.0436884021798,1.80239711204
0.00644806095169,8,0.0,5.47887323944,0,1.31290976984,-2.7658479649e-17,129,5.47887323944,0.695106105276,0.587041806268,426,0.0343784003636,-0.0343784003636,1.79865975367
0.00971234800779,8,0.0,5.57209302326,0,1.34446766182,7.20009839734e-17,130,5.57209302326,0.687619292579,0.579933770496,430,0.0409304905653,-0.0409304905653,1.78592014623
0.00996999636119,8,0.0,5.55944055944,1,1.26060468131,-5.4088054727e-17,131,5.55944055944,0.70852390063,0.568640815631,429,0.0464632902206,-0.0464632902206,1.76586528309
0.00981281431984,8,0.0,5.59440559441,2,1.30752401595,1.45287419265e-17,132,5.59440559441,0.689158828487,0.580794574904,429,0.0455322257476,-0.0455322257476,1.78745813602
0.00642553977525,8,0.0,5.68,1,1.26721556734,-1.14458839034e-17,133,5.68,0.712157952673,0.579459650463,425,0.0354689667935,-0.0354689667935,1.7850736064
0.00644978486218,8,0.0,5.59302325581,2,1.25917938372,-5.9644665241e-18,134,5.59302325581,0.714712958129,0.5643605403,430,0.0410798671402,-0.0410798671402,1.75832304642
0.00641448662505,8,2.25791349786e-20,5.60556844548,2,1.30938663288,-6.96279126749e-17,135,5.60556844548,0.692832314946,0.567434433231,431,0.0384605246607,-0.0384605246607,1.76373625876
0.00998300766583,8,-1.86612875223e-20,5.58878504673,2,1.28035677729,3.3503607638e-17,136,5.58878504673,0.71745309349,0.567327828083,428,0.0472080630668,-0.0472080630668,1.76354824542
0.00981022141955,8,-3.62901282684e-22,5.61111111111,0,1.37997137204,-3.60192146746e-18,137,5.61111111111,0.682574780961,0.561305117376,432,0.0454022875192,-0.0454022875192,1.75295882503
0.00996343741188,9,0.0,5.54929577465,2,1.24042320956,-4.85167461761e-17,138,5.54929577465,0.708678000276,0.568054942093,426,0.0420688976983,-0.0420688976983,1.76483101235
0.00997333331473,9,3.58942864662e-20,5.64941176471,0,1.2968399175,7.2670403472e-17,139,5.64941176471,0.703836191355,0.560379043493,425,0.0455268909102,-0.0455268909102,1.75133620709
0.00995440831439,8,0.0,5.63700234192,0,1.2626274258,-1.12076487244e-17,140,5.63700234192,0.706262781148,0.569574010402,427,0.0432759461011,-0.0432759461011,1.76751394848
0.00641106840547,9,-1.5585651889e-20,5.68213457077,1,1.26110145592,-4.18031540858e-17,141,5.68213457077,0.717979677902,0.553475789663,431,0.0362494982695,-0.0362494982695,1.73928792274
0.00982472415203,8,9.86543093407e-21,5.63785046729,1,1.28512956403,2.64589749061e-17,142,5.63785046729,0.694880627479,0.545533220795,428,0.0442483673513,-0.0442483673513,1.72552822465
0.00992538648158,9,0.0,5.60788863109,0,1.32680134407,7.58458208227e-17,143,5.60788863109,0.69981878965,0.558072219088,431,0.0462968725777,-0.0462968725777,1.74730083822
0.00977745200464,8,0.0,5.69302325581,0,1.3532725793,-2.23652017192e-17,144,5.69302325581,0.699875380673,0.558545347708,430,0.0398481392878,-0.0398481392878,1.74812773186
0.00985293014969,8,-1.15958962275e-20,5.57308584687,0,1.33787222053,3.39334966432e-17,145,5.57308584687,0.687421505779,0.552908097219,431,0.0432986829558,-0.0432986829558,1.73830082234
0.00994990391555,8,9.25178278797e-21,5.60981308411,0,1.31653643678,3.08864765835e-17,146,5.60981308411,0.706153363455,0.5487410552,428,0.0428097893247,-0.0428097893247,1.73107232097
0.00996379616801,8,0.0,5.73536299766,0,1.20799058841,9.00495736615e-17,147,5.73536299766,0.718897482696,0.544199226876,427,0.0458442601104,-0.0458442601104,1.72322791513
0.00962116083252,8,-4.0862789907e-22,5.64801864802,0,1.3273620507,-2.29854105872e-18,148,5.64801864802,0.714071429676,0.560341483417,429,0.0415300021901,-0.0415300021901,1.75127042801
