dLoss,LossAfter,AverageDiscountedReturn,MeanKL,StdReturn,LossBefore,MinReturn,Entropy,ExplainedVariance,Iteration,NumTrajs,MaxReturn,MeanKLBefore,Perplexity,AverageReturn
0.0536898881267,-0.0536898881267,2.07371007371,0.00642804309311,1.61822292936,-3.66837000389e-17,0,2.72526059126,0.0748684294842,27,407,8,2.45010523856e-19,15.2603901331,2.07371007371
0.063235731783,-0.063235731783,2.01435406699,0.00986783212537,1.50748838586,3.88758424769e-17,0,2.72576156774,0.10061372916,28,418,7,1.21708262435e-18,15.2680371448,2.01435406699
0.0545112790312,-0.0545112790312,2.20544554455,0.00647559903734,1.59512563505,-1.08226677295e-17,-1,2.7107595832,0.0550140845523,29,404,10,6.9939844485e-19,15.0406958368,2.20544554455
0.0672698099283,-0.0672698099283,1.92156862745,0.0096889757466,1.59924169843,2.89213097915e-17,-1,2.69536245912,0.0458586626663,30,408,8,4.50739085751e-19,14.8108861213,1.92156862745
0.0668933253687,-0.0668933253687,2.04466501241,0.00999728639517,1.57303268741,3.57827875444e-17,0,2.68901707526,0.072740144049,31,403,8,-6.11611019509e-19,14.7172029058,2.04466501241
0.0519851881081,-0.0519851881081,2.09090909091,0.00646598105266,1.56562926539,-2.10506938719e-17,0,2.66710261388,0.0890592590388,32,407,8,-6.73904705834e-21,14.3981915787,2.09090909091
0.0642766329342,-0.0642766329342,2.06459330144,0.00982649081556,1.67107104071,2.87809937862e-17,-1,2.66321283761,0.0878132963278,33,418,10,2.72387594275e-18,14.3422946185,2.06459330144
0.0680003860804,-0.0680003860804,2.08212560386,0.00990867206999,1.4721305746,-5.16369931194e-17,0,2.64099698319,0.084484177186,34,414,7,-1.01741292167e-18,14.0271815028,2.08212560386
0.0651215829266,-0.0651215829266,2.2684729064,0.00995316653388,1.71183683589,-4.1071593902e-17,0,2.62240602043,0.12074709621,35,406,8,3.68159824682e-18,13.7688118062,2.2684729064
0.0666768676014,-0.0666768676014,2.26262626263,0.00991426989003,1.62577632481,2.72303206986e-17,0,2.59783895335,0.0510939406556,36,396,8,1.27966863261e-18,13.434673685,2.26262626263
0.0519375722488,-0.0519375722488,2.25899280576,0.00651752878552,1.62122372659,-6.02851102371e-17,0,2.59408833884,0.0998761431587,37,417,9,-1.81121011851e-18,13.3843797784,2.25899280576
0.0512454805417,-0.0512454805417,2.26161369193,0.00648586634382,1.53604398922,-2.87404061347e-17,0,2.57939458648,0.156166019898,38,409,8,2.12542042966e-18,13.1891508519,2.26161369193
0.049795163251,-0.049795163251,2.38636363636,0.006419506175,1.6436949965,-2.87866353929e-18,-1,2.55377449922,0.147038924787,39,396,8,3.19095239737e-19,12.8555355312,2.38636363636
0.0501550055514,-0.0501550055514,2.42748091603,0.0064363837443,1.59849102357,-1.71209099274e-17,0,2.55308360777,0.159757118391,40,393,8,-5.11419646031e-19,12.846656819,2.42748091603
0.0529047101705,-0.0529047101705,2.4109947644,0.00653158242828,1.66773651508,-4.93917571567e-17,-1,2.54016348104,0.1141057063,41,382,9,-9.63846260247e-19,12.6817440261,2.4109947644
0.0540119967736,-0.0540119967736,2.48831168831,0.00658770069556,1.62464573769,1.24344978758e-17,0,2.53049499617,0.11754371116,42,385,9,-1.0644892783e-18,12.5597216124,2.48831168831
0.0511650719119,-0.0511650719119,2.57142857143,0.0064424565486,1.7540041654,-4.87716010193e-17,0,2.50790203047,0.216121854998,43,392,8,-1.32030537363e-18,12.2791417531,2.57142857143
0.0503484808611,-0.0503484808611,2.87671232877,0.00648494340843,1.73714618339,2.62786988717e-18,0,2.4815324534,0.238243497726,44,365,11,-1.36576337386e-18,11.9595778778,2.87671232877
0.0605693449604,-0.0605693449604,2.70133333333,0.0098838355443,1.61207885112,5.80646641879e-17,0,2.45618999388,0.172696817761,45,375,8,-1.58646021272e-18,11.660300983,2.70133333333
0.051798459053,-0.051798459053,2.74742268041,0.0064275586192,1.62554306761,-1.48717795974e-17,0,2.45190243215,0.227969661958,46,388,9,-7.91475971543e-19,11.6104137465,2.74742268041
0.0603297383668,-0.0603297383668,2.66047745358,0.00993908699892,1.66612458262,-3.90880620114e-17,0,2.43818651178,0.224879537842,47,377,8,2.28933665469e-18,11.4522533731,2.66047745358
0.0639510249687,-0.0639510249687,2.79210526316,0.00993137706654,1.7202939741,-6.64306970606e-17,0,2.41069161826,0.212424450325,48,380,8,1.4061696459e-18,11.1416642594,2.79210526316
0.0627560304979,-0.0627560304979,2.90296495957,0.00999507403407,1.72855106466,1.56263890716e-17,0,2.39747314062,0.223942990491,49,371,11,6.7970048103e-19,10.9953575259,2.90296495957
0.0533124031707,-0.0533124031707,2.78296703297,0.0064112575076,1.63902811896,1.34981059447e-16,0,2.38785727895,0.195616482503,50,364,7,-7.71905034404e-19,10.8901344053,2.78296703297
0.0660351366001,-0.0660351366001,3.05248618785,0.00995753918391,1.6199743897,3.02109031371e-17,0,2.38258543298,0.302282324792,51,362,8,-6.07306124591e-19,10.8328743597,3.05248618785
0.0505889647202,-0.0505889647202,2.97701149425,0.00649233768668,1.62930781082,-5.30218619384e-17,0,2.36395215047,0.23564058125,52,348,9,-1.38702403091e-18,10.6328913079,2.97701149425
0.0493287891165,-0.0493287891165,2.97493036212,0.0064325400418,1.78103157275,-1.54068374824e-16,0,2.338796227,0.229241018843,53,359,11,3.08700204838e-18,10.368747429,2.97493036212
0.06064858281,-0.06064858281,3.01966292135,0.00988987508483,1.65310599689,1.11022302463e-19,0,2.33884135573,0.237195889314,54,356,8,-1.32381629587e-18,10.369215368,3.01966292135
0.0656151212803,-0.0656151212803,3.22418879056,0.00994373468896,1.66781227759,-9.2333733067e-17,0,2.32178847216,0.269733959329,55,339,13,-1.04771423103e-18,10.1938895001,3.22418879056
0.0518584029811,-0.0518584029811,3.17094017094,0.0064160423,1.792468884,-3.95695584383e-17,-1,2.30325645339,0.229519548929,56,351,9,2.66388127131e-18,10.0067158581,3.17094017094
0.0621754884357,-0.0621754884357,3.21037463977,0.00992225769153,1.73756815329,5.63711440789e-17,0,2.26645446723,0.310276766985,57,347,10,2.04248705004e-18,9.64514294838,3.21037463977
0.0583398129949,-0.0583398129949,3.07670454545,0.0096876409748,1.67275033565,8.74947639202e-17,0,2.28928872147,0.269266300168,58,352,8,-4.69940554363e-18,9.86791634735,3.07670454545
0.0666700728766,-0.0666700728766,3.25449101796,0.00998180538793,1.60030710327,-4.57738128594e-19,0,2.29705074345,0.324017270817,59,334,8,-2.29040064301e-18,9.94480936751,3.25449101796
0.053483418194,-0.053483418194,3.35825545171,0.00648981225502,1.66304961688,-5.32374677143e-18,0,2.27740496861,0.296876888125,60,321,10,1.76739345981e-19,9.75134250753,3.35825545171
0.0631208461633,-0.0631208461633,3.27728613569,0.00990690227296,1.62931759359,-5.86004915668e-18,-1,2.27500605725,0.314563544075,61,339,8,2.81136680645e-18,9.7279779372,3.27728613569
0.062356066022,-0.062356066022,3.29305135952,0.009995647252,1.63290745657,4.63816656656e-17,-1,2.26899003686,0.290935038008,62,331,8,-1.39686439264e-18,9.66962991097,3.29305135952
0.0537176553418,-0.0537176553418,3.29449838188,0.00642549076252,1.58492151373,3.21277204624e-17,-1,2.25788431702,0.280205143624,63,309,10,-3.50350553993e-18,9.56283582052,3.29449838188
0.0666009919286,-0.0666009919286,3.4128440367,0.00651114266973,1.63043122478,-1.08380231721e-16,0,2.2242310379,0.293630412561,64,327,9,-4.16636433679e-19,9.24636996143,3.4128440367
0.0557673802809,-0.0557673802809,3.47975077882,0.00645040178592,1.66521904115,1.68333067075e-17,0,2.22313557651,0.274422188292,65,321,9,9.50802532274e-19,9.23624646612,3.47975077882
0.0669203338117,-0.0669203338117,3.55696202532,0.00986075202986,1.70068367074,-9.23917528282e-18,0,2.18580102444,0.321704346265,66,316,9,4.00527341791e-18,8.89777303319,3.55696202532
0.049880770044,-0.049880770044,3.53416149068,0.00645857405959,1.73216217127,2.74094961192e-17,0,2.18253268679,0.304473564026,67,322,10,-1.48979252355e-18,8.86873957804,3.53416149068
0.0659403101086,-0.0659403101086,3.6572327044,0.00998449377446,1.60936563617,-3.46252190814e-17,-1,2.14184131035,0.318480029424,68,318,10,8.62650179277e-19,8.51510214859,3.6572327044
0.0641195433654,-0.0641195433654,3.68867924528,0.00998534170733,1.69737055738,-1.14210208775e-17,0,2.1454376578,0.355915107208,69,318,9,2.26834966566e-18,8.54578054652,3.68867924528
0.0641545610493,-0.0641545610493,3.4237804878,0.00995876063309,1.60989178567,-9.91418914482e-18,0,2.16014253218,0.332687512347,70,328,8,1.89877351431e-18,8.67237366269,3.4237804878
0.0665480247472,-0.0665480247472,3.75079872204,0.00986339480836,1.61122490296,4.71775569566e-17,0,2.10539336637,0.390079208868,71,313,8,-4.64704450825e-18,8.21033204296,3.75079872204
0.0677318609751,-0.0677318609751,3.70287539936,0.00991983062337,1.58201494455,-1.1904134797e-17,0,2.08810279615,0.346445957396,72,313,11,-1.37592954971e-18,8.06959097327,3.70287539936
0.0581794897183,-0.0581794897183,3.83660130719,0.00651319851895,1.67041741228,2.93915186339e-17,0,2.07311707154,0.329473394387,73,306,10,1.23294262365e-19,7.94956389781,3.83660130719
0.0704791961018,-0.0704791961018,3.68438538206,0.00985435832521,1.62314715354,1.37112543541e-17,-1,2.099479143,0.308464153589,74,301,11,-2.14517338117e-18,8.16191761331,3.68438538206
0.0516770499112,-0.0516770499112,3.79933110368,0.00645151860549,1.49688625116,3.87899234958e-19,-1,2.0695955403,0.400626777566,75,299,9,-6.03154621916e-18,7.92161849438,3.79933110368
0.0652403024072,-0.0652403024072,3.8406779661,0.00982026644785,1.50424468845,8.0622679494e-17,0,2.06179978184,0.397126091421,76,295,8,-3.2595888703e-18,7.86010355933,3.8406779661
0.0632171072702,-0.0632171072702,3.80921052632,0.00987767310934,1.47894678311,3.41945093255e-17,0,2.04993330451,0.403277337389,77,304,9,2.41206587478e-18,7.76738303964,3.80921052632
0.0559174503829,-0.0559174503829,3.65396825397,0.00649738726646,1.4245941106,-6.91359856034e-17,0,2.04559645002,0.375821840469,78,315,9,-1.364586072e-18,7.73376996979,3.65396825397
0.0690617189063,-0.0690617189063,3.94932432432,0.00993991317482,1.69880707834,-2.53685961127e-17,0,1.99242623233,0.339188335488,79,296,11,5.5652802785e-20,7.33330449611,3.94932432432
0.051986967618,-0.051986967618,3.89215686275,0.0064311504889,1.61026240754,2.78801642344e-17,-1,1.99783450294,0.360506351652,80,306,9,1.9677890867e-18,7.3730724322,3.89215686275
0.0650364167132,-0.0650364167132,3.95333333333,0.00991379295893,1.50924558049,-6.30411425174e-17,0,2.00569767355,0.433363887104,81,300,9,2.29489578405e-18,7.43127669381,3.95333333333
0.0635453546976,-0.0635453546976,3.77669902913,0.00990294628713,1.4982106188,6.26649359554e-17,0,1.99186716785,0.398437542111,82,309,9,-2.86612415743e-18,7.32920585183,3.77669902913
0.0608701117233,-0.0608701117233,3.91503267974,0.00988653092486,1.46839342388,-9.2125479674e-17,0,1.99010135341,0.400172820394,83,306,9,2.18552182984e-18,7.31627525418,3.91503267974
0.0625749535214,-0.0625749535214,4.02721088435,0.00993991707636,1.58627436797,6.28035751942e-17,0,1.99613583158,0.393068971663,84,294,10,1.05111098705e-18,7.36055863668,4.02721088435
0.0622432295054,-0.0622432295054,3.83168316832,0.00971966663815,1.42862744439,1.57859836314e-17,0,2.00985356567,0.322377379635,85,303,10,-9.50982672913e-19,7.46222454147,3.83168316832
0.0686531485942,-0.0686531485942,3.98983050847,0.00996225034757,1.58912564332,9.68914348371e-17,0,1.99219548241,0.415877471447,86,295,10,-2.8217032507e-18,7.33161253186,3.98983050847
0.0590703207086,-0.0590703207086,3.86689419795,0.00986795114128,1.52991654027,3.74039753126e-17,0,2.00776588541,0.362717207581,87,293,11,2.13783938665e-18,7.44666205302,3.86689419795
0.0514265220831,-0.0514265220831,4.04152249135,0.00643099007091,1.60395459611,-9.18709552877e-17,0,2.00276046019,0.367780133263,88,289,12,2.95203587011e-19,7.40948147288,4.04152249135
0.0633862067818,-0.0633862067818,3.99337748344,0.00974485516039,1.42120501404,9.94378485361e-17,0,1.97460204882,0.444664690634,89,302,11,-1.23898759356e-18,7.2037523416,3.99337748344
0.062811838212,-0.062811838212,4.02054794521,0.00970584242191,1.51236537081,2.21212977191e-17,0,1.97434777901,0.426215133095,90,292,10,4.4546954107e-18,7.20192087769,4.02054794521
0.0659063982638,-0.0659063982638,4.13888888889,0.0099295754291,1.4606463139,-3.16889451168e-17,1,1.98088581683,0.393011670029,91,288,8,2.88107344519e-18,7.24916157119,4.13888888889
0.0518563816541,-0.0518563816541,3.92810457516,0.00644486310887,1.55552809335,-4.02660084262e-17,0,1.96103828346,0.406056919319,92,306,10,-9.03593507031e-19,7.10670200703,3.92810457516
0.0630095909566,-0.0630095909566,4.13888888889,0.00989999785448,1.64827818879,-3.63386668516e-17,0,1.94962394346,0.408901585603,93,288,9,1.52486808738e-18,7.02604489359,4.13888888889
0.0495621193863,-0.0495621193863,3.95189003436,0.00643272039534,1.36138001098,4.12661528624e-17,0,1.95718307697,0.428066543172,94,291,8,4.87886699565e-18,7.0793569476,3.95189003436
0.0695079004934,-0.0695079004934,3.9898989899,0.00991595481704,1.44828901371,6.69175521692e-17,1,1.92628425303,0.432163578888,95,297,8,1.18030869728e-18,6.86395806691,3.9898989899
0.0662517249905,-0.0662517249905,4.09556313993,0.00974769441812,1.4085601683,4.17253037677e-17,1,1.93998190153,0.466246416663,96,293,7,-5.98824263686e-19,6.958625029,4.09556313993
0.0693936192536,-0.0693936192536,4.04225352113,0.00997398106243,1.62451830103,-4.5030024775e-17,0,1.93944474876,0.336397998629,97,284,13,-1.38151686645e-18,6.95488818804,4.04225352113
0.054506545743,-0.054506545743,4.06574394464,0.00644379506243,1.4549175235,-2.68767528524e-17,0,1.93747974698,0.415736211752,98,289,9,4.53197579616e-18,6.94123523877,4.06574394464
0.0639353102132,-0.0639353102132,3.91408934708,0.00984756922443,1.41524861352,5.55111512313e-17,1,1.92566636397,0.407814347613,99,291,8,-4.13086507576e-18,6.85971821231,3.91408934708
0.0590556209229,-0.0590556209229,4.20212765957,0.00642697373175,1.53387138656,-6.0087537547e-17,1,1.88923066268,0.454086682484,100,282,9,1.13756023087e-19,6.6142781121,4.20212765957
0.0661847102011,-0.0661847102011,4.15901060071,0.00979422285529,1.5315810014,-3.78189602458e-17,0,1.89180527501,0.390978335576,101,283,11,-3.24683771534e-18,6.63132925472,4.15901060071
0.0692933493235,-0.0692933493235,4.09027777778,0.00991650816106,1.52940254513,-1.19276954692e-16,1,1.88877593329,0.419381192877,102,288,11,1.34709473638e-18,6.6112710892,4.09027777778
0.0661505927868,-0.0661505927868,4.07857142857,0.00989466424549,1.39677105775,4.68336414277e-17,1,1.89320206204,0.437853700691,103,280,8,1.83918764612e-18,6.64059828131,4.07857142857
0.0694492433714,-0.0694492433714,4.21379310345,0.00997420081955,1.54556632583,1.06470388062e-16,0,1.88077621039,0.453449965156,104,290,12,-9.37306654733e-19,6.5585937355,4.21379310345
0.0691408939736,-0.0691408939736,4.17182130584,0.00993649413796,1.62181110284,-4.39596176375e-17,0,1.87719199461,0.372397399204,105,291,11,8.93991371922e-19,6.5351283979,4.17182130584
0.0572959568324,-0.0572959568324,4.13541666667,0.00643296509197,1.40153530647,8.87956430592e-18,0,1.89058759298,0.389240408946,106,288,9,-8.85143849018e-19,6.62325931854,4.13541666667
0.0614512454063,-0.0614512454063,4.21088435374,0.00992357102047,1.46260085421,-9.73247456652e-18,0,1.85550083778,0.424761303977,107,294,8,-2.13670790975e-18,6.39490025637,4.21088435374
0.0692594612398,-0.0692594612398,4.12027491409,0.00988586669091,1.49545747234,4.52666188875e-17,0,1.8678004257,0.413174800392,108,291,8,-2.70066645806e-18,6.47404059335,4.12027491409
0.0650985341093,-0.0650985341093,4.15679442509,0.00994437525647,1.41414488372,-4.12107248532e-17,0,1.86266919909,0.448110952901,109,287,8,-3.00062071683e-19,6.44090590751,4.15679442509
0.0524060832952,-0.0524060832952,4.09459459459,0.00647077663846,1.44884780801,2.45607390716e-17,0,1.85150683976,0.406558377118,110,296,11,2.75402220202e-18,6.36940997532,4.09459459459
0.0630149567907,-0.0630149567907,4.1048951049,0.00990144603845,1.46145481074,6.36310230909e-17,-1,1.8357160902,0.337218405433,111,286,10,2.64399365082e-18,6.26962215334,4.1048951049
0.055430685672,-0.055430685672,4.31228070175,0.00644475788279,1.57079376241,7.60219340087e-17,0,1.83363754314,0.388661094189,112,285,9,9.64736821733e-19,6.25660398277,4.31228070175
0.0536727875388,-0.0536727875388,4.29268292683,0.00643276813202,1.4499965567,-4.60721764526e-17,0,1.80384521917,0.43594809242,113,287,9,1.97508213208e-18,6.07295446638,4.29268292683
0.065595269966,-0.065595269966,4.15017064846,0.00987948894329,1.48874330432,3.4729060217e-17,0,1.81704737424,0.39920768557,114,293,11,8.74129844015e-19,6.15366213832,4.15017064846
0.0660751302093,-0.0660751302093,4.25622775801,0.00997572003643,1.44600517493,-4.7295500849e-17,1,1.82363971023,0.413945249227,115,281,8,1.99583014868e-18,6.19436315666,4.25622775801
0.0642820250539,-0.0642820250539,4.30575539568,0.0097750367302,1.50659317353,3.6970482148e-17,-1,1.81279686946,0.399745221409,116,278,9,-1.48144985646e-18,6.12756147774,4.30575539568
0.0667934403673,-0.0667934403673,4.37010676157,0.00988897244632,1.50858621661,-2.52876452309e-17,1,1.81059672625,0.420913924728,117,281,10,-1.71246584733e-19,6.11409478472,4.37010676157
0.0578911485578,-0.0578911485578,4.21090909091,0.00988954979921,1.42416453688,4.28126122753e-17,1,1.83169703323,0.397822585503,118,275,11,-3.08528645289e-19,6.24447475296,4.21090909091
0.0646528833661,-0.0646528833661,4.20512820513,0.00997688102941,1.57185970503,9.687809988e-17,0,1.82793959998,0.43023882912,119,273,10,-2.69935520574e-18,6.22105558142,4.20512820513
0.0689154490832,-0.0689154490832,4.27142857143,0.00991884078929,1.52053964642,7.18167726436e-17,0,1.78782183557,0.377237602904,120,280,9,-2.16972738534e-18,5.97642065194,4.27142857143
0.0705857144149,-0.0705857144149,4.35507246377,0.0099955914498,1.56871924423,2.61685526903e-17,0,1.81401556226,0.407820405082,121,276,9,-9.58595036946e-19,6.135033645,4.35507246377
0.064347185372,-0.064347185372,4.25177304965,0.00985554520196,1.45758484963,-1.86146007749e-17,0,1.79138942687,0.422277418966,122,282,9,-1.43805274939e-18,5.99778015659,4.25177304965
0.0690310629458,-0.0690310629458,4.38461538462,0.00997418512473,1.60167341215,-2.27538835339e-17,1,1.80932953548,0.427446691369,123,286,11,3.95234595257e-18,6.10635196709,4.38461538462
0.0657237904384,-0.0657237904384,4.12635379061,0.0099567900937,1.3362180821,-5.47895062653e-17,0,1.80204450619,0.403473036252,124,277,9,-1.41661642968e-18,6.06202865853,4.12635379061
0.0625801410115,-0.0625801410115,4.27536231884,0.00987232213247,1.50971787336,-4.32945450064e-17,0,1.83815773886,0.428057917761,0,276,11,-3.30882059403e-18,6.28494907171,4.27536231884
0.0672247456225,-0.0672247456225,4.35483870968,0.00989386763082,1.45896188328,-2.77347745347e-18,0,1.7703352689,0.405121802029,1,279,11,1.18355616025e-18,5.87282200595,4.35483870968
0.0532684461822,-0.0532684461822,4.37591240876,0.00642216873847,1.47519765086,4.1622957684e-18,1,1.77432412462,0.425841575126,2,274,11,-2.65267909225e-19,5.89629462893,4.37591240876
0.0517991695046,-0.0517991695046,4.40942028986,0.00645469064927,1.32525019137,4.30121351527e-17,1,1.76488452274,0.514495972354,3,276,11,3.51012810118e-18,5.84089782829,4.40942028986
0.0631695171072,-0.0631695171072,4.30656934307,0.00988435365065,1.42481677037,-5.63000157589e-17,0,1.76580942356,0.458829003725,4,274,9,3.0054160476e-19,5.84630257848,4.30656934307
0.0660173738508,-0.0660173738508,4.41911764706,0.00998418318608,1.485494308,1.49730377946e-18,1,1.75832257091,0.415909101629,5,272,9,-3.33555230272e-18,5.80269561571,4.41911764706
0.0674675856468,-0.0674675856468,4.39788732394,0.00996423427497,1.52680132865,-1.95889113654e-16,0,1.76387055679,0.471335033513,6,284,9,-1.25022446988e-18,5.83497835835,4.39788732394
0.0644267308423,-0.0644267308423,4.27205882353,0.00985876270298,1.46762569241,-3.80061355256e-17,0,1.79143455628,0.445837330792,7,272,9,-2.24498444873e-18,5.99805083899,4.27205882353
0.0641816748232,-0.0641816748232,4.30258302583,0.00986739495714,1.35176281228,1.20984063668e-17,2,1.78118799632,0.456958849971,8,271,10,-1.86620387056e-20,5.93690525239,4.30258302583
0.0631998485143,-0.0631998485143,4.26865671642,0.00977137361125,1.45152610942,7.05586877371e-17,0,1.76237532759,0.444119483323,9,268,8,-1.49704425748e-18,5.82626024774,4.26865671642
0.0639643627293,-0.0639643627293,4.34586466165,0.00972101561635,1.45118625462,-4.26112585163e-17,0,1.7531489468,0.462153762405,10,266,8,-1.2272630237e-18,5.77275217462,4.34586466165
0.0524085470559,-0.0524085470559,4.52222222222,0.00643413431891,1.44960616193,-3.65361784384e-17,0,1.75566662927,0.478199829245,11,270,11,-5.54350264163e-20,5.78730444288,4.52222222222
0.0526245701627,-0.0526245701627,4.48708487085,0.00644636138212,1.46005206025,8.95697858512e-18,1,1.73609891052,0.443625018022,12,271,9,8.47101725676e-20,5.6751608724,4.48708487085
0.0610620051659,-0.0610620051659,4.26978417266,0.00980297745827,1.49431318533,-2.87288499657e-17,1,1.74182046138,0.413418213184,13,278,10,1.33666104979e-18,5.70772466277,4.26978417266
0.0614707184888,-0.0614707184888,4.20996441281,0.00985279380716,1.4149834948,-1.64939500537e-17,0,1.74016785204,0.481123505705,14,281,11,-3.06171900324e-18,5.69829981363,4.20996441281
0.0539422849791,-0.0539422849791,4.2,0.00645626355695,1.45449494862,-4.29441589735e-17,1,1.74302155439,0.446673039597,15,270,9,3.8576110987e-19,5.71458428968,4.2
0.0673809331809,-0.0673809331809,4.29432624113,0.00968359080292,1.4690312845,5.05226304017e-17,0,1.73331818421,0.437587014416,16,282,11,1.01579916585e-18,5.65940172434,4.29432624113
0.0646974367123,-0.0646974367123,4.38314176245,0.00991698710016,1.41649535645,1.38293849605e-18,0,1.75426097926,0.426829732117,17,261,11,-3.51895793134e-18,5.77917523303,4.38314176245
