AverageReturn,StdReturn,dLoss,Iteration,AverageDiscountedReturn,LossAfter,MeanKL,LossBefore,MinReturn,MaxReturn,Perplexity,MeanKLBefore,Entropy,ExplainedVariance,NumTrajs
3.16314199396,1.77868406866,0.040470279606,29,3.16314199396,-0.040470279606,0.0065976948222,4.26219086684e-17,0,8,6.53861229184,0.0,1.87772495516,0.298427842399,331
3.32326283988,1.69271664965,0.0417153872959,30,3.32326283988,-0.0417153872959,0.00651781857288,-8.3779948385e-18,0,7,6.30462856474,0.0,1.84128405646,0.317346285945,331
3.16417910448,1.71557409499,0.0497148083541,31,3.16417910448,-0.0497148083541,0.00978569774447,-1.82684416917e-17,0,8,6.24885352954,-2.13122122967e-20,1.83239801165,0.308428519104,335
3.30581039755,1.64551002499,0.0394610134112,32,3.30581039755,-0.0394610134112,0.0065361270698,2.45791504202e-17,0,8,6.04396667812,0.0,1.79906053118,0.328941894507,327
3.44236760125,1.73760299735,0.048820761532,33,3.44236760125,-0.048820761532,0.00998237533831,-3.70074341542e-17,0,7,6.03917828548,0.0,1.79826795724,0.307953443992,321
3.51083591331,1.66804985625,0.0404334306735,34,3.51083591331,-0.0404334306735,0.00653177979876,-7.45879104955e-18,0,7,5.77257480802,0.0,1.75311822154,0.343169193143,323
3.36666666667,1.65569113403,0.0491043548473,35,3.36666666667,-0.0491043548473,0.00996365268955,1.85083280208e-17,0,7,5.72011526563,1.23737239588e-20,1.74398895652,0.350717849557,330
3.62857142857,1.67856973995,0.0386023954853,36,3.62857142857,-0.0386023954853,0.00648845730679,-1.69736820153e-17,0,8,5.39030153783,1.7402893449e-20,1.68460132729,0.355206917823,315
3.42901234568,1.70634914938,0.0366667586383,37,3.42901234568,-0.0366667586383,0.00645895158897,-5.26306268772e-17,0,8,5.35907759157,0.0,1.67879186915,0.356902948698,324
3.69968051118,1.65157487824,0.0361283002893,38,3.69968051118,-0.0361283002893,0.00645407338333,-1.36421011018e-17,0,8,5.32587179575,0.0,1.67257641571,0.383910136063,313
3.6847133758,1.74650390016,0.0466027291648,39,3.6847133758,-0.0466027291648,0.0099215170172,-4.23787354891e-17,0,9,5.19993609155,2.92826710446e-20,1.64864633542,0.347476343205,314
3.76086956522,1.71455855692,0.0398285535266,40,3.76086956522,-0.0398285535266,0.00645622007216,8.75293632416e-17,0,8,5.09882982395,-4.25862067963e-20,1.62901106712,0.384806072216,322
3.60802469136,1.81660646842,0.0406783780511,41,3.60802469136,-0.0406783780511,0.00647115368257,1.66450228579e-17,0,8,4.97788201207,0.0,1.60500450179,0.327439321747,324
3.86163522013,1.66343581472,0.0488486421217,42,3.86163522013,-0.0488486421217,0.00993363033505,3.82357817315e-17,1,8,4.83325481254,0.0,1.57552011495,0.420998780613,318
3.78301886792,1.68607719137,0.0494805138328,43,3.78301886792,-0.0494805138328,0.00984104899681,-2.7091434225e-17,0,9,4.74926286761,0.0,1.55798942024,0.336115364896,318
3.803125,1.7217332065,0.0460650207127,44,3.803125,-0.0460650207127,0.00987660028979,-1.69864122768e-17,0,8,4.5763133204,0.0,1.5208937221,0.363984716453,320
3.68098159509,1.70241806185,0.0486076714925,45,3.68098159509,-0.0486076714925,0.00997259746238,3.61009786313e-17,0,8,4.5214873246,0.0,1.50884099383,0.348789294197,326
3.86335403727,1.69396772066,0.0371386597936,46,3.86335403727,-0.0371386597936,0.00648021505856,-3.33066907388e-17,1,9,4.35176905167,0.0,1.47058244097,0.360910952862,322
3.87267080745,1.59363982689,0.045094495309,47,3.87267080745,-0.045094495309,0.00997380285878,1.28107986304e-17,0,9,4.16655223311,0.0,1.42708889121,0.456924972691,322
3.93457943925,1.62881583443,0.0357651886625,48,3.93457943925,-0.0357651886625,0.00648678406948,1.912266318e-17,0,8,4.13180578591,0.0,1.41871454771,0.398411646091,321
3.97178683386,1.59027814596,0.0355770049052,49,3.97178683386,-0.0355770049052,0.00646705608268,9.97953280562e-17,0,9,4.01448669252,6.20014195945e-20,1.38990949178,0.38939913529,319
4.07961783439,1.5278826302,0.0468838661752,50,4.07961783439,-0.0468838661752,0.00990325119482,-6.91705276896e-17,1,9,3.88980801991,1.30899451933e-20,1.35835980421,0.445940264393,314
4.02839116719,1.62078813976,0.0438147669237,51,4.02839116719,-0.0438147669237,0.0099978566472,-7.31454109701e-17,0,8,3.82305437317,-4.05667786027e-21,1.34104967726,0.461660485924,317
4.00940438871,1.63712013645,0.0430249115902,52,4.00940438871,-0.0430249115902,0.00988492742783,2.68276197442e-17,1,8,3.75569875685,0.0,1.32327435495,0.388266215664,319
4.1619047619,1.59636775922,0.0376824502807,53,4.1619047619,-0.0376824502807,0.00645290678684,-4.81622553689e-17,0,8,3.68413135082,1.91756863361e-20,1.30403477216,0.425947668627,315
4.03086419753,1.68846061641,0.0359637654269,54,4.03086419753,-0.0359637654269,0.0064243879291,3.97716666828e-17,0,8,3.65545128304,-2.38535111124e-21,1.29621955563,0.398878899941,324
4.06666666667,1.60910109975,0.0432883670693,55,4.06666666667,-0.0432883670693,0.00983409919589,9.98950984417e-19,0,8,3.5592612113,1.93427021808e-21,1.26955299841,0.416856477782,315
4.06940063091,1.60290862015,0.0467714623818,56,4.06940063091,-0.0467714623818,0.00988064361664,4.94725130235e-17,1,8,3.50974265025,0.0,1.25554271577,0.409848619115,317
4.22292993631,1.52097323065,0.0467529687587,57,4.22292993631,-0.0467529687587,0.00959968183891,6.32827124036e-18,1,8,3.46097694721,0.0,1.2415509039,0.469234915558,314
4.31832797428,1.68737084112,0.0377763368006,58,4.31832797428,-0.0377763368006,0.00643984123531,5.88310306969e-17,1,8,3.40157253626,-4.21712714106e-21,1.22423783536,0.43993056167,311
4.34527687296,1.52225686587,0.0469668611065,59,4.34527687296,-0.0469668611065,0.00980799985558,1.0190687473e-16,0,8,3.36722163677,9.62632767155e-21,1.2140879642,0.465389376663,307
4.14195583596,1.59317549632,0.0468581325391,60,4.14195583596,-0.0468581325391,0.00995588842456,2.70634166227e-17,0,9,3.28863275852,0.0,1.19047190348,0.431893482151,317
4.31147540984,1.5056286047,0.0375220973311,61,4.31147540984,-0.0375220973311,0.00643349132394,-6.5049316348e-17,1,9,3.23551308199,-2.30526506563e-20,1.17418751877,0.459593787833,305
4.28205128205,1.60845072693,0.0448366667545,62,4.28205128205,-0.0448366667545,0.00993038146634,1.33570245128e-16,0,9,3.1115272593,0.0,1.13511368581,0.423963940309,312
4.38387096774,1.60374496689,0.037448499217,63,4.38387096774,-0.037448499217,0.00647534326766,2.55778517917e-17,0,8,3.11055107175,0.0,1.13479990398,0.45295088777,310
4.58116883117,1.58827969831,0.0386541685768,64,4.58116883117,-0.0386541685768,0.00641915108139,9.28514858426e-17,0,9,3.05344924146,0.0,1.11627185047,0.466176957487,308
4.4498381877,1.60548462464,0.03498117942,65,4.4498381877,-0.03498117942,0.00645727599657,1.66159594606e-18,0,8,2.97697401784,-2.67131862369e-21,1.09090735436,0.452008701907,309
4.82838283828,1.60143902655,0.0362221218604,66,4.82838283828,-0.0362221218604,0.00650229869325,1.18238752123e-17,0,8,2.93708763888,0.0,1.07741849136,0.497905759134,303
4.48220064725,1.52131788333,0.0478440440816,67,4.48220064725,-0.0478440440816,0.00992050779109,-1.00017216731e-16,0,8,2.89776318446,0.0,1.06393912367,0.485901328009,309
4.39677419355,1.56596540788,0.0444865342483,68,4.39677419355,-0.0444865342483,0.00965228051121,4.57655526111e-17,1,9,2.87605834515,0.0,1.05642072656,0.444365781853,310
4.35576923077,1.58873197239,0.0361422875189,69,4.35576923077,-0.0361422875189,0.00641128868707,-6.15404523013e-18,1,9,2.89179934751,-3.48735122286e-20,1.06187891998,0.425563180363,312
4.62376237624,1.58281708891,0.0434617082691,70,4.62376237624,-0.0434617082691,0.00988400949902,3.15383808003e-17,0,9,2.82149963842,0.0,1.03726853028,0.465807880541,303
4.43042071197,1.63473031069,0.047368884854,71,4.43042071197,-0.047368884854,0.0099821696096,-9.15476257187e-18,1,8,2.81566170428,0.0,1.03519729766,0.433291734253,309
4.59223300971,1.69772488082,0.0386703920696,72,4.59223300971,-0.0386703920696,0.00649104677845,7.78957977328e-18,0,9,2.77423807348,4.4348523956e-20,1.02037614138,0.448424279021,309
4.6064516129,1.67137870149,0.0449073007333,73,4.6064516129,-0.0449073007333,0.0097684908275,2.59568593494e-17,2,8,2.71981782569,0.0,1.00056490222,0.452118270229,310
4.45161290323,1.58701809404,0.0372906812253,74,4.45161290323,-0.0372906812253,0.00645666217571,1.53181969216e-17,1,9,2.73485858133,0.0,1.00607972753,0.447507562346,310
4.54333333333,1.51925054623,0.0457897441521,75,4.54333333333,-0.0457897441521,0.00993665467448,-1.66450228579e-18,1,9,2.74172673925,0.0,1.00858791871,0.479445543184,300
4.49190938511,1.63222977064,0.0370498486196,76,4.49190938511,-0.0370498486196,0.00643082015401,-1.14823865931e-16,1,8,2.65258780234,0.0,0.975535692688,0.461656210077,309
4.58360655738,1.67734961974,0.0348202267399,77,4.58360655738,-0.0348202267399,0.00640938033738,1.72510297606e-17,0,9,2.66683536256,-1.10842073061e-20,0.980892511969,0.432772610427,305
4.55844155844,1.58723402716,0.0426307751912,78,4.55844155844,-0.0426307751912,0.00985254987051,-4.16957199338e-17,0,8,2.61152890508,0.0,0.959935837216,0.471227313239,308
4.49038461538,1.64664689776,0.0355913925013,79,4.49038461538,-0.0355913925013,0.00644849786598,2.1672351604e-17,1,9,2.58261931215,0.0,0.948804121197,0.452616243455,312
4.47896440129,1.5919632997,0.046126743804,80,4.47896440129,-0.046126743804,0.00995428212989,-5.4446023236e-17,0,8,2.5927831245,-3.14409298863e-20,0.952731864222,0.460279005481,309
4.48242811502,1.60087172203,0.0477762577901,81,4.48242811502,-0.0477762577901,0.0098822369979,7.37560750625e-18,1,8,2.59003744484,0.0,0.951672333072,0.452250927161,313
4.54605263158,1.62156039126,0.0442372459129,82,4.54605263158,-0.0442372459129,0.0098710377453,2.06089303972e-17,0,8,2.59809775463,0.0,0.954779544417,0.463661396564,304
4.74671052632,1.58891794376,0.0349907190121,83,4.74671052632,-0.0349907190121,0.00646097162017,-1.3566316261e-18,1,8,2.51943184781,0.0,0.924033418886,0.512675823981,304
4.74917491749,1.64199959975,0.044382620675,84,4.74917491749,-0.044382620675,0.00981754598477,-7.99671129625e-17,1,8,2.52669874159,0.0,0.926913605466,0.472244092679,303
4.64052287582,1.60723193654,0.0360689304746,85,4.64052287582,-0.0360689304746,0.0064655658213,4.19141780156e-18,0,9,2.4559824395,-3.15864770138e-20,0.898526860219,0.453704456014,306
4.62950819672,1.58593658136,0.0472693791095,86,4.62950819672,-0.0472693791095,0.00992719207701,-1.92473762008e-17,1,9,2.43872406012,0.0,0.891474976352,0.455697961249,305
4.60983606557,1.61607751377,0.0355822714197,87,4.60983606557,-0.0355822714197,0.00644380315541,8.38973778784e-17,0,9,2.43875175554,0.0,0.891486332808,0.460225742425,305
4.68932038835,1.62721072651,0.034660637022,88,4.68932038835,-0.034660637022,0.0064118433572,9.64447360383e-18,0,8,2.42557132562,0.0,0.886067094834,0.46116512361,309
4.57142857143,1.49612982481,0.0390522377308,89,4.57142857143,-0.0390522377308,0.00649373689911,5.40828103427e-18,0,8,2.38514424479,0.0,0.869259602507,0.495670116287,308
4.84105960265,1.6136533156,0.0423503757203,90,4.84105960265,-0.0423503757203,0.00991611647336,-2.85381055669e-17,0,9,2.38033541146,0.0,0.86724140694,0.505297248395,302
4.79867986799,1.54654888017,0.0350944316368,91,4.79867986799,-0.0350944316368,0.00642025781042,-2.21601402121e-18,0,8,2.3118874734,0.0,0.83806427895,0.503763451657,303
4.59870550162,1.62329271249,0.0381772857314,92,4.59870550162,-0.0381772857314,0.0064595981069,-2.84839773751e-17,0,8,2.35185853177,-1.43456239431e-20,0.855205880171,0.453130559187,309
4.75409836066,1.60179957921,0.0407109428052,93,4.75409836066,-0.0407109428052,0.00997029991157,-1.12268499422e-16,0,9,2.30091275671,7.47494837573e-22,0.833305894955,0.494857678168,305
4.93687707641,1.67629621037,0.0341332635475,94,4.93687707641,-0.0341332635475,0.00643377122991,3.3495004946e-17,0,9,2.26723739796,3.08299254206e-20,0.818562085038,0.476849191713,301
4.83168316832,1.61308167198,0.0416999263268,95,4.83168316832,-0.0416999263268,0.00982628139803,5.230113451e-18,0,9,2.26092939399,0.0,0.815775965028,0.458240549186,303
4.95302013423,1.66017533832,0.0348051219634,96,4.95302013423,-0.0348051219634,0.00645430637753,6.64250202857e-17,0,9,2.22189728198,0.0,0.798361462419,0.507425438732,298
4.89864864865,1.51452367351,0.0357190265603,97,4.89864864865,-0.0357190265603,0.006422251188,7.66081573351e-17,2,8,2.19207345988,0.0,0.784847881245,0.513794263686,296
4.78289473684,1.56406085474,0.0361378407232,98,4.78289473684,-0.0361378407232,0.00641436874311,7.61596908724e-17,0,9,2.20807823006,-1.75529113454e-20,0.792122558068,0.510241982715,304
5.12457912458,1.53564885812,0.0422161872807,99,5.12457912458,-0.0422161872807,0.00998284223921,-2.45593951734e-18,2,9,2.20137870951,0.0,0.789083850219,0.53195834551,297
4.81144781145,1.51028023515,0.0426664535805,100,4.81144781145,-0.0426664535805,0.00992826972994,-1.64148858786e-17,1,9,2.22135917304,0.0,0.798119248648,0.5158476216,297
4.89189189189,1.68913513427,0.0419177168624,101,4.89189189189,-0.0419177168624,0.00991755890738,2.79700914082e-17,0,9,2.16528538768,-1.0277314075e-22,0.772552171557,0.477052327355,296
5.08474576271,1.54577757947,0.0346426726626,102,5.08474576271,-0.0346426726626,0.00643543966973,5.37833458948e-17,0,9,2.19054088264,0.0,0.784148491709,0.511174608207,295
4.87043189369,1.58475591448,0.0368321120131,103,4.87043189369,-0.0368321120131,0.00640937149108,-2.01494138874e-16,2,9,2.13056207859,0.0,0.75638583157,0.493138344264,301
4.99667774086,1.51075510563,0.0427354301771,104,4.99667774086,-0.0427354301771,0.00988700704721,6.99923211177e-17,1,8,2.16098782469,0.0,0.770565443402,0.538654284974,301
4.95286195286,1.56060515257,0.042832956896,105,4.95286195286,-0.042832956896,0.00986039557493,2.69793897307e-17,1,9,2.11647932329,3.13743157907e-22,0.749754011635,0.517134659207,297
4.92542372881,1.52310935543,0.041542246093,106,4.92542372881,-0.041542246093,0.00990974095147,6.94062559692e-17,0,8,2.10727133998,3.81440123675e-21,0.745393906779,0.512263956788,295
5.00333333333,1.56737218157,0.0443685567519,107,5.00333333333,-0.0443685567519,0.0097274779842,1.16456960625e-17,0,9,2.0860629034,0.0,0.735278511155,0.517097601125,300
4.90939597315,1.5178509305,0.0394405715432,108,4.90939597315,-0.0394405715432,0.00988949505298,4.98603154772e-17,1,8,2.06108671527,0.0,0.723233375392,0.514222328439,298
5.10921501706,1.58545556534,0.0369919780811,109,5.10921501706,-0.0369919780811,0.00641681656574,-6.96939453645e-17,0,9,2.03951331442,0.0,0.712711208032,0.523712398244,293
4.9897260274,1.51360177586,0.0473317036948,110,4.9897260274,-0.0473317036948,0.00994655301841,-5.3290705182e-18,0,9,2.02738938554,0.0,0.70674894845,0.544397816541,292
4.88,1.53805071438,0.0448999399006,111,4.88,-0.0448999399006,0.00999243442891,-5.70254067299e-17,2,8,1.99523073057,-3.38191604013e-21,0.690759698073,0.496799105676,300
4.9175257732,1.59037117559,0.0433071922051,112,4.9175257732,-0.0433071922051,0.00993457198531,1.18040953768e-17,0,8,2.02774519108,0.0,0.706924432412,0.468025495682,291
5.03986710963,1.55894332844,0.0420110790669,113,5.03986710963,-0.0420110790669,0.0099269924635,-4.04120073785e-18,2,9,2.010909199,-9.44356827307e-21,0.698586957607,0.529729206659,301
5.13175675676,1.52220222589,0.0403488874729,114,5.13175675676,-0.0403488874729,0.00995595780588,1.59263641254e-16,1,9,1.98350674252,-1.16396223433e-20,0.684866360273,0.559924809411,296
5.15540540541,1.55621178055,0.0330837538236,115,5.15540540541,-0.0330837538236,0.00644627556896,2.09308879456e-17,2,9,1.96337801261,0.0,0.674666465586,0.526300293259,296
5.0824742268,1.53763845638,0.0420534807572,116,5.0824742268,-0.0420534807572,0.00996335692714,-6.55145353947e-17,0,9,1.94094448681,4.72088329517e-20,0.663174703476,0.512888331319,291
5.12881355932,1.57856949268,0.0309129151747,117,5.12881355932,-0.0309129151747,0.0064721122575,3.67210561065e-17,2,8,1.95394321417,0.0,0.669849491872,0.526913035507,295
5.04810996564,1.54355601009,0.0402692035274,118,5.04810996564,-0.0402692035274,0.00987407194257,-3.68782311422e-17,1,9,1.92260874373,0.0,0.653682984509,0.510318682596,291
4.9590443686,1.51162563357,0.0320709327537,119,4.9590443686,-0.0320709327537,0.0064169052228,-1.11410783401e-17,2,9,1.912707141,-3.5300070775e-20,0.648519589871,0.530209652078,293
5.03020134228,1.52245848063,0.0412158883692,120,5.03020134228,-0.0412158883692,0.00990493144542,4.67651995641e-17,0,9,1.94320552304,0.0,0.664338940941,0.532881316995,298
5.11486486486,1.45436736803,0.0356047033223,121,5.11486486486,-0.0356047033223,0.00641940185666,-1.83146683853e-17,2,8,1.8959820667,0.0,0.639736945295,0.544404056936,296
5.11486486486,1.45900581038,0.043995359573,122,5.11486486486,-0.043995359573,0.00987182046028,-1.04322203411e-16,0,8,1.8899960765,0.0,0.636574753145,0.544989365162,296
5.40484429066,1.51307246937,0.0330502180932,123,5.40484429066,-0.0330502180932,0.00644017965293,-1.88413255116e-17,1,9,1.89888780607,0.0,0.641268349555,0.586158395864,289
4.91438356164,1.51121332574,0.0400939688404,124,4.91438356164,-0.0400939688404,0.00996998785155,6.62416364367e-17,2,8,1.87895651167,3.82878198401e-20,0.630716575765,0.491600223115,292
5.08873720137,1.60171924777,0.036377181052,125,5.08873720137,-0.036377181052,0.00643634802699,-9.83689233266e-18,0,9,1.88589242095,-6.60157439363e-21,0.634401141732,0.500656489887,293
5.04761904762,1.50433990466,0.0395705090096,126,5.04761904762,-0.0395705090096,0.00998631317989,-3.73310065237e-17,0,8,1.86324302783,3.88551040566e-20,0.622318532832,0.541383761683,294
5.12847222222,1.40466302772,0.0314983868375,127,5.12847222222,-0.0314983868375,0.0064335382681,3.51866388174e-17,2,9,1.83063649837,0.0,0.604663719695,0.555577620954,288
5.40689655172,1.58003296222,0.0429009077157,128,5.40689655172,-0.0429009077157,0.00995761753514,-2.20438395511e-17,2,9,1.86089809774,5.53743477978e-22,0.621059219436,0.527973431387,290
5.20069204152,1.50473285814,0.0376420083728,129,5.20069204152,-0.0376420083728,0.00972067173008,5.65648094464e-17,1,8,1.8422588781,0.0,0.610992469816,0.543087204627,289
5.05460750853,1.61385456359,0.0379200746643,130,5.05460750853,-0.0379200746643,0.00991501407846,2.96984659087e-17,0,9,1.8421621039,0.0,0.61093993825,0.495442698848,293
5.19047619048,1.54450235621,0.039375550935,131,5.19047619048,-0.039375550935,0.00993979900451,1.5219906868e-17,0,9,1.80122387046,0.0,0.588466361889,0.538666124699,294
5.24738675958,1.52497848282,0.0351023675748,132,5.24738675958,-0.0351023675748,0.00640317697037,2.75752545347e-17,2,8,1.79936532507,0.0,0.587434005542,0.529462859735,287
5.32068965517,1.58785895976,0.0405166299916,133,5.32068965517,-0.0405166299916,0.00993111560322,-4.66288127542e-17,2,9,1.7900840084,0.0,0.582262550816,0.555142356203,290
5.264604811,1.57583276359,0.0440108326415,134,5.264604811,-0.0440108326415,0.00981552303128,-4.17894495148e-17,0,9,1.77206763179,1.16998828392e-21,0.572147018377,0.549815006289,291
5.25259515571,1.48645621822,0.0373375117811,135,5.25259515571,-0.0373375117811,0.00978998544825,3.24784554983e-17,2,9,1.74847094496,0.0,0.558741660258,0.549826385534,289
5.19587628866,1.5727873254,0.0383146084064,136,5.19587628866,-0.0383146084064,0.00975049242127,-5.62327961973e-17,2,9,1.74572263346,0.0,0.557168586525,0.515734558171,291
5.08873720137,1.51634196163,0.0382781903933,137,5.08873720137,-0.0382781903933,0.00999989587579,8.19212541659e-17,0,8,1.72835322166,0.0,0.547169060174,0.542094701838,293
5.30526315789,1.45872102748,0.0382091468498,138,5.30526315789,-0.0382091468498,0.00968975760744,1.04783695633e-17,2,8,1.74317138698,-4.08096609564e-21,0.555706090433,0.562409851779,285
5.20629370629,1.53607968831,0.0354821968625,139,5.20629370629,-0.0354821968625,0.00962163552074,-2.83747490996e-17,0,8,1.73831440711,0.0,0.552915912155,0.53939599193,286
5.26666666667,1.56466837844,0.0329347214261,140,5.26666666667,-0.0329347214261,0.00644248248567,1.72230285589e-16,2,9,1.72885117667,0.0,0.547457128196,0.536977740643,285
5.11340206186,1.4108778822,0.0411859798068,141,5.11340206186,-0.0411859798068,0.00996543754829,7.93633829418e-18,0,8,1.71191842159,0.0,0.537614625646,0.554801027396,291
5.23875432526,1.52320681522,0.0310723020228,142,5.23875432526,-0.0310723020228,0.00643886624863,-6.3615779311e-17,2,9,1.74189866609,0.0,0.55497570572,0.54883443676,289
5.1637630662,1.60931861259,0.03211496033,143,5.1637630662,-0.03211496033,0.0065000046547,4.32770594307e-18,0,9,1.69898009911,0.0,0.530028129323,0.517470925065,287
5.3595890411,1.53859385934,0.0368292489238,144,5.3595890411,-0.0368292489238,0.00997453310741,-8.98606694925e-17,2,9,1.68677152634,2.33034042191e-22,0.522816362466,0.550938805354,292
5.34027777778,1.51457362191,0.0381687460168,145,5.34027777778,-0.0381687460168,0.00997175506482,9.73797313972e-17,2,8,1.69282678932,0.0,0.526399788006,0.547105084473,288
5.28813559322,1.47350438345,0.039064460114,146,5.28813559322,-0.039064460114,0.00998008966125,7.99549032961e-18,2,9,1.66566367692,0.0,0.51022364877,0.585065310257,295
5.32989690722,1.62912695286,0.0370894175219,147,5.32989690722,-0.0370894175219,0.00990883588711,5.79030979584e-17,1,9,1.66569687531,0.0,0.510243579599,0.54532887137,291
5.3801369863,1.47908338253,0.045064286255,148,5.3801369863,-0.045064286255,0.009892097028,-8.81590708908e-17,2,9,1.64399854584,-6.96459118937e-21,0.497131412111,0.567671019628,292
5.21843003413,1.66884775378,0.0337924456148,149,5.21843003413,-0.0337924456148,0.00642154988086,1.38431798582e-16,0,9,1.64371361128,0.0,0.496958079074,0.508856350168,293
5.33103448276,1.49045317068,0.0312074493195,150,5.33103448276,-0.0312074493195,0.00642277187124,-3.82730403646e-17,2,9,1.62315772624,0.0,0.484373465721,0.574646949333,290
