LossAfter,LossBefore,Iteration,MinReturn,Perplexity,Entropy,MaxReturn,AverageDiscountedReturn,NumTrajs,ExplainedVariance,StdReturn,dLoss,MeanKLBefore,AverageReturn,MeanKL
-0.0631235277767,-8.63721974303e-17,27,0,14.8867111978,2.70046894909,8,1.83025830258,271,-0.0303052770746,1.49561706763,0.0631235277767,-4.47572235026e-20,1.83025830258,0.00990434091144
-0.0466036115717,-4.66149557519e-17,28,0,14.7890095487,2.69388430685,7,1.89615384615,260,-0.0515161753198,1.54446425096,0.0466036115717,1.65518052491e-19,1.89615384615,0.00642947736765
-0.0619517999456,3.74509689455e-17,29,0,14.5977499726,2.68086740537,8,2.05668016194,247,0.118958583044,1.64600667269,0.0619517999456,-1.35816115245e-18,2.05668016194,0.00976544112968
-0.0513788874491,-3.64997242818e-17,30,0,14.5981638432,2.68089575664,8,2.01214574899,247,-0.00715524553864,1.67979606767,0.0513788874491,7.97676990975e-19,2.01214574899,0.00656318195767
-0.0504227900261,-2.32449486711e-17,31,0,14.4819772867,2.67290493058,10,2.0,251,-0.0221356814622,1.59431260088,0.0504227900261,-1.61618176157e-18,2.0,0.00655977523688
-0.0499406927394,-1.70696790036e-18,32,0,14.3506934791,2.6637982671,7,1.90661478599,257,-0.0613932033282,1.51998202281,0.0499406927394,-4.16308224437e-18,1.90661478599,0.00647109563848
-0.0512830327798,-4.38107464444e-17,33,0,14.2549923831,2.65710718804,7,2.18595041322,242,0.0954080446648,1.58587805984,0.0512830327798,-3.29803285831e-18,2.18595041322,0.00644101990748
-0.0477045452653,1.92335191984e-17,34,0,13.9967909845,2.63882808795,7,2.03238866397,247,-0.0230486759614,1.46999805928,0.0477045452653,1.24574569842e-18,2.03238866397,0.00642772282898
-0.0526813004169,6.571327527e-18,35,0,13.6561033871,2.61418655628,7,2.20746887967,241,0.0939168420576,1.69160307972,0.0526813004169,-4.22451144824e-18,2.20746887967,0.00646018138979
-0.0523035270447,5.69957033887e-17,36,0,13.4285989065,2.59738667944,8,2.18410041841,239,0.139430911587,1.55767714305,0.0523035270447,7.84842751214e-19,2.18410041841,0.00653425174616
-0.0570445152223,5.58569720089e-17,37,0,13.1757236526,2.57837601912,8,2.36666666667,240,0.129934736204,1.70505783545,0.0570445152223,4.21936214599e-18,2.36666666667,0.00994129723654
-0.0538912529025,-8.13941617754e-17,38,0,12.9790566321,2.56333703006,9,2.3347107438,242,0.00998518327857,1.65380656547,0.0538912529025,-3.84311075073e-18,2.3347107438,0.00645232750468
-0.0511937246863,4.47523174805e-17,39,0,12.8597605592,2.5541030996,8,2.39075630252,238,0.0452131870153,1.60704811057,0.0511937246863,2.34059134798e-18,2.39075630252,0.00646677806423
-0.0647242187858,1.2314074547e-16,40,0,12.4049366854,2.51809451317,9,2.5756302521,238,0.122596713002,1.67800734098,0.0647242187858,1.03107365998e-18,2.5756302521,0.00985490768911
-0.0494878318952,7.15495527097e-17,41,0,12.544641305,2.52929358674,9,2.35714285714,238,0.043929050012,1.56194618036,0.0494878318952,2.15260187371e-18,2.35714285714,0.00650336359636
-0.0606090647115,-4.79811599451e-18,42,0,11.969617845,2.482371593,9,2.35918367347,245,0.149539209084,1.64179075543,0.0606090647115,2.43223251666e-18,2.35918367347,0.00999839988233
-0.0504467421673,-9.92854215107e-18,43,0,11.7002719953,2.45961208899,10,2.54201680672,238,0.0171153926148,1.64122294013,0.0504467421673,3.87768842908e-18,2.54201680672,0.00658937368725
-0.0500035925234,7.13516646511e-17,44,0,11.3908058349,2.43280652429,7,2.62127659574,235,0.0846906209227,1.48652617617,0.0500035925234,-4.30135001764e-19,2.62127659574,0.00643923229795
-0.050295489873,6.41204236278e-17,45,0,10.9556657117,2.39385673905,13,2.88938053097,226,0.239350241874,1.74253720174,0.050295489873,-7.08090937771e-19,2.88938053097,0.00642166604448
-0.0540184946559,-3.95994304147e-17,46,0,11.0225873241,2.39994656057,7,2.61206896552,232,0.143676611361,1.49003327737,0.0540184946559,4.01516004553e-20,2.61206896552,0.006420903159
-0.0612212902796,-7.72088249602e-17,47,0,10.9374611657,2.39219370111,8,2.59243697479,238,0.101752689076,1.63144827467,0.0612212902796,-2.46827646941e-18,2.59243697479,0.00997171715334
-0.0649187668922,1.83369256034e-16,48,0,10.5261153234,2.35385934292,8,2.74889867841,227,0.239047506587,1.508693201,0.0649187668922,-2.61202694428e-18,2.74889867841,0.00993706519692
-0.0560672236717,5.06029423428e-18,49,0,10.3408112305,2.33609832156,9,3.05909090909,220,0.252086985949,1.62401273252,0.0560672236717,-1.9386903804e-18,3.05909090909,0.00644016317665
-0.0628044281128,2.58423541196e-17,50,0,10.3297561703,2.33502867881,10,3.32057416268,209,0.199468114898,1.67663585919,0.0628044281128,1.37580429816e-19,3.32057416268,0.00987736916769
-0.0626312610173,1.21789611278e-18,51,0,10.3058448117,2.33271119174,8,3.05164319249,213,0.0745177278624,1.48297367304,0.0626312610173,4.74145785722e-19,3.05164319249,0.00997800506832
-0.0642193003404,5.90661888257e-18,52,0,10.1005459553,2.31258947737,9,3.21568627451,204,0.294920098864,1.6516625669,0.0642193003404,-2.67486413059e-18,3.21568627451,0.00999634880258
-0.0631948801789,7.14091014091e-17,53,0,9.94846282729,2.29741804952,8,3.03381642512,207,0.260022271402,1.49518273975,0.0631948801789,1.60871336903e-18,3.03381642512,0.00981182869575
-0.065280408506,2.93402245351e-18,54,0,9.6677576779,2.26879639818,9,3.16666666667,204,0.227695589495,1.67497927019,0.065280408506,1.54300040414e-18,3.16666666667,0.00997360690489
-0.0502974688233,1.43056285853e-17,55,0,9.63416900474,2.26531605058,8,3.24378109453,201,0.241722900304,1.55024428563,0.0502974688233,-1.89122242247e-18,3.24378109453,0.00648908177539
-0.0645017231614,3.6988976581e-17,56,0,9.57230276488,2.25887379981,9,3.13725490196,204,0.086046440052,1.5148883068,0.0645017231614,1.99133091093e-18,3.13725490196,0.00994223332578
-0.0636461251746,5.08541290841e-18,57,0,9.56181548654,2.25777761348,8,3.59793814433,194,0.255987645314,1.60963461189,0.0636461251746,-2.20406844267e-18,3.59793814433,0.00993607313076
-0.0699466346448,1.86885693955e-17,58,0,9.59591404919,2.261337388,9,3.49197860963,187,0.223216453965,1.623256725,0.0699466346448,2.0120942934e-19,3.49197860963,0.0099738199632
-0.0653083218567,3.49489013988e-17,59,0,9.28032646577,2.22789672568,8,3.28645833333,192,0.203185360233,1.51596502486,0.0653083218567,2.10190013384e-18,3.28645833333,0.0099684310078
-0.0525903265015,6.32954101309e-17,60,0,9.24210380017,2.22376954374,9,3.58288770053,187,0.246690188475,1.63430019144,0.0525903265015,8.74896352963e-20,3.58288770053,0.0064159817462
-0.0657049438766,-5.08204589522e-17,61,0,9.36042200648,2.23649037564,10,3.45303867403,181,0.0121449937558,1.54285168404,0.0657049438766,2.18892715757e-18,3.45303867403,0.00975499528013
-0.0661236898898,-6.39537020646e-17,62,0,9.29666155623,2.22965536326,9,3.40540540541,185,0.106421167414,1.63507929322,0.0661236898898,6.33706805279e-19,3.40540540541,0.00974615643857
-0.0545850691347,7.72992780895e-18,63,0,9.3192758997,2.23208493251,8,3.5652173913,184,0.265983105836,1.62389994756,0.0545850691347,-2.55372301516e-18,3.5652173913,0.00642819838617
-0.0654707392036,3.14609449603e-17,64,0,8.83670963904,2.17891459458,10,3.68156424581,179,0.288229867061,1.66604130877,0.0654707392036,1.86203988087e-18,3.68156424581,0.00994152828327
-0.061351867348,1.70888350364e-17,65,0,8.88716639127,2.18460825758,8,3.75280898876,178,0.304462689976,1.53813617606,0.061351867348,-7.60344565223e-19,3.75280898876,0.00990134374177
-0.0652744555315,2.65458058192e-18,66,0,8.738452081,2.16773306655,7,3.65317919075,173,0.264953799769,1.43690167532,0.0652744555315,-1.97110809553e-18,3.65317919075,0.00977789751573
-0.0631202408638,-3.27465882138e-17,67,0,8.87487781983,2.18322456849,9,3.63742690058,171,0.176001313789,1.43376262,0.0631202408638,1.08531899929e-18,3.63742690058,0.00955254536894
-0.0642448955276,-1.74226424802e-16,68,0,8.67677709872,2.16065015773,9,3.90797546012,163,0.177004344998,1.63478227271,0.0642448955276,3.93160711021e-18,3.90797546012,0.00983523678894
-0.0640838300367,8.52275685073e-17,69,0,8.5997535665,2.15173354779,8,3.6686746988,166,0.263445089313,1.43278545051,0.0640838300367,1.62439348331e-18,3.6686746988,0.00995634527697
-0.0638454011538,3.46112027927e-17,70,0,8.62668413819,2.15486020625,8,3.70588235294,170,0.206680922337,1.48183931344,0.0638454011538,4.92529716986e-21,3.70588235294,0.0098972618486
-0.0550545463671,1.02233382327e-16,71,0,8.40592839212,2.12893721788,10,3.88888888889,162,0.232145903867,1.52752523165,0.0550545463671,2.93422580121e-18,3.88888888889,0.00642527792606
-0.0702073408364,1.20570220474e-16,72,0,8.37727577935,2.12552277565,10,3.92727272727,165,0.14921542642,1.49570551454,0.0702073408364,3.48012763911e-18,3.92727272727,0.00978130310492
-0.0671814210971,-5.41518076979e-17,73,0,8.35331453146,2.12265840997,9,3.84076433121,157,0.242586063804,1.62977687559,0.0671814210971,-1.85802785016e-18,3.84076433121,0.00989647384088
-0.054760730165,9.71653001582e-17,74,0,8.25780977753,2.11115939227,7,3.76543209877,162,0.218626131849,1.58909559602,0.054760730165,-1.75857708527e-18,3.76543209877,0.00644204896944
-0.0658573367428,-4.2104266403e-18,75,1,8.42189852612,2.130835281,10,3.98780487805,164,0.189490828421,1.60025838187,0.0658573367428,1.84543610003e-18,3.98780487805,0.00994811753864
-0.0673812776426,8.8917438354e-17,76,0,8.23097935951,2.10790500633,10,4.09146341463,164,0.257808985669,1.58811909146,0.0673812776426,-1.7494007315e-18,4.09146341463,0.00994126210294
-0.0517475668549,1.8030440976e-17,77,0,8.2027413047,2.10446840385,8,4.2,155,0.296533178438,1.55085824314,0.0517475668549,-2.32182623502e-18,4.2,0.00641725672629
-0.0549963213816,-2.70315171213e-17,78,0,8.09245166875,2.09093173445,10,3.90361445783,166,0.187765559168,1.65095414421,0.0549963213816,8.79357520949e-19,3.90361445783,0.00641178513676
-0.0638699397548,-4.2123330074e-17,79,0,7.88286930648,2.06469196278,10,4.14634146341,164,0.183336616279,1.68654612585,0.0638699397548,7.99578951378e-19,4.14634146341,0.00998902058896
-0.0614496720329,4.13873402189e-17,80,0,7.76022225612,2.04901097504,8,4.13939393939,165,0.288339124953,1.53700602194,0.0614496720329,-2.3814925113e-18,4.13939393939,0.00656037100001
-0.0639394074117,-5.56907989699e-18,81,0,7.76202113283,2.04924275554,10,3.86705202312,173,0.30846467627,1.45041791173,0.0639394074117,1.93766080572e-18,3.86705202312,0.0098819322879
-0.068839733227,-1.81662773202e-17,82,0,7.69336777778,2.04035863014,11,4.0987654321,162,0.188114082165,1.66744380601,0.068839733227,5.0128862889e-18,4.0987654321,0.00986138113698
-0.0640066417069,2.05525237701e-17,83,1,7.40595776459,2.00228477961,8,4.16568047337,169,0.305463186914,1.41705784615,0.0640066417069,-1.01864195664e-18,4.16568047337,0.00995745524987
-0.0669441608068,1.12073073943e-16,84,1,7.50110782006,2.01505071898,9,4.17532467532,154,0.333650333444,1.35384549409,0.0669441608068,-2.98911836571e-18,4.17532467532,0.00998404147954
-0.0573434277769,-2.67603557728e-17,85,0,7.50318976208,2.01532823174,10,4.18181818182,154,0.358249426226,1.50520545025,0.0573434277769,-2.99220162354e-18,4.18181818182,0.00647734254638
-0.0682832357332,1.03115833711e-17,86,2,7.42311883794,2.00459929743,9,4.46753246753,154,0.354788749861,1.44675557835,0.0682832357332,-3.60654536083e-18,4.46753246753,0.00978728600748
-0.0649016185541,-4.45199432875e-17,87,0,7.40146645188,2.00167814975,10,4.25161290323,155,0.230606065102,1.62874797903,0.0649016185541,-9.35733500132e-19,4.25161290323,0.00971746281114
-0.0616324476345,-3.39610624295e-17,88,1,7.38454921784,1.99938987388,8,4.1582278481,158,0.297943246546,1.37114085317,0.0616324476345,-5.28099864038e-19,4.1582278481,0.00976297835037
-0.0647300414683,-3.32817294417e-18,89,2,7.38009475945,1.99878647856,8,4.22727272727,154,0.470781811452,1.23542267478,0.0647300414683,1.06360492791e-18,4.22727272727,0.00998219909284
-0.0660547196352,1.07361312224e-16,90,0,7.23312508738,1.9786711817,10,4.19254658385,161,0.337148570027,1.60942691838,0.0660547196352,1.57078204289e-18,4.19254658385,0.00986834674865
-0.0669049519475,1.09501449004e-17,91,0,7.24446886067,1.98023826193,8,4.2,160,0.372367106878,1.35462171841,0.0669049519475,2.23337092602e-19,4.2,0.00975561680076
-0.0675252928452,-5.07680225617e-17,92,0,7.09533838053,1.95943800229,9,4.26875,160,0.439705128787,1.34034452194,0.0675252928452,2.53195646594e-18,4.26875,0.00997853400893
-0.0706066636612,1.16018306073e-17,93,0,7.18730079484,1.97231569024,10,4.10967741935,155,0.344300897247,1.45720785568,0.0706066636612,2.51109608268e-18,4.10967741935,0.00992142814853
-0.0705522035376,2.56524612121e-17,94,0,7.25634499977,1.98187625851,10,4.11409395973,149,0.29319364202,1.46791273693,0.0705522035376,1.94711222112e-18,4.11409395973,0.0097736810094
-0.0652321775954,-4.08357894115e-17,95,0,7.0636096833,1.95495620743,10,4.58783783784,148,0.391363487407,1.46549988729,0.0652321775954,-2.28538517361e-18,4.58783783784,0.00985505862651
-0.0672477152515,-6.20516563189e-17,96,0,6.77209523105,1.91281052664,10,4.32236842105,152,0.358267930293,1.54580065136,0.0672477152515,4.81954225566e-20,4.32236842105,0.00988026799597
-0.0668055416846,-4.02110627824e-17,97,1,6.84495281846,1.92351156587,9,4.28476821192,151,0.186799598081,1.40659507837,0.0668055416846,-3.85395615691e-19,4.28476821192,0.00989398425524
-0.0658026765285,1.59708538634e-17,98,0,6.75490251615,1.91026853995,7,4.34459459459,148,0.410216282223,1.32905594333,0.0658026765285,2.56144025185e-18,4.34459459459,0.00987121504449
-0.0680581514612,-2.21270159367e-17,99,0,6.66014558765,1.89614134432,8,4.15483870968,155,0.258715064733,1.41029365729,0.0680581514612,7.22090909695e-19,4.15483870968,0.00988844564801
-0.0597938545172,9.93924469421e-17,100,1,6.59967994119,1.8870211541,10,4.54545454545,154,0.366115567479,1.45535691651,0.0597938545172,1.55562718417e-18,4.54545454545,0.00646350078985
-0.0664280397175,1.04187180651e-17,101,2,6.45513169373,1.86487542591,10,4.54193548387,155,0.370107463884,1.48644937276,0.0664280397175,2.88705912969e-18,4.54193548387,0.00980811721051
-0.0526146997821,2.22431924196e-17,102,0,6.4643559369,1.8663033842,10,4.48366013072,153,0.336016034902,1.44215060522,0.0526146997821,-8.28175296587e-19,4.48366013072,0.0064123420806
-0.0693927542513,-7.86902666049e-19,103,0,6.37751005501,1.85277774767,9,4.26282051282,156,0.392044355443,1.38726894351,0.0693927542513,-1.0549379244e-18,4.26282051282,0.00984334380336
-0.0724828596257,-4.36356313161e-17,104,2,6.45899494378,1.86547372423,10,4.47972972973,148,0.285168095956,1.4020718,0.0724828596257,-1.3742134787e-18,4.47972972973,0.00650262782321
-0.0581484064779,-6.70156961005e-17,105,0,6.51398403492,1.87395125596,8,4.50694444444,144,0.361688209566,1.43853961334,0.0581484064779,-3.565411342e-19,4.50694444444,0.0064404183291
-0.0683238781831,2.93113196854e-17,106,0,6.3649368147,1.85080430497,12,4.47333333333,150,0.253348790771,1.65205595816,0.0683238781831,-2.96285593658e-18,4.47333333333,0.0097893644952
-0.0674554951565,-2.70566693236e-17,107,0,6.44446127895,1.86322104546,9,4.48936170213,141,0.337162991131,1.42229971244,0.0674554951565,3.07786200498e-19,4.48936170213,0.00990267554362
-0.0697416104605,2.17609257011e-17,108,0,6.28624981488,1.83836467906,8,4.3,150,0.326377819282,1.43178210633,0.0697416104605,2.91388289362e-18,4.3,0.00655303090032
-0.0583549161321,2.99778923602e-17,109,0,6.24273770916,1.83141882161,11,4.65714285714,140,0.300060807075,1.44306929133,0.0583549161321,-9.86320332208e-19,4.65714285714,0.00644628089317
-0.0657461172389,8.41245761431e-18,110,1,6.26793039326,1.83544621934,10,4.48201438849,139,0.280299408852,1.48543295041,0.0657461172389,-4.57833751771e-18,4.48201438849,0.00981529573944
-0.0573445340006,5.17545241065e-17,111,2,6.23200177346,1.82969759314,9,4.51020408163,147,0.361771561345,1.50449370849,0.0573445340006,1.50197902119e-19,4.51020408163,0.0064486714959
-0.0658827749377,1.92668517441e-17,112,0,6.31411442022,1.84278751164,9,4.35862068966,145,0.385250764966,1.33223101481,0.0658827749377,-2.23600950732e-18,4.35862068966,0.00990057453526
-0.0659687533678,-7.11426495382e-17,113,0,6.46120110442,1.86581522999,8,4.62962962963,135,0.383326214507,1.40760232568,0.0659687533678,2.9311395187e-18,4.62962962963,0.00986631781513
-0.0700832945152,-3.90904213977e-18,114,0,6.46459386529,1.86634018972,9,4.51908396947,131,0.364573882309,1.40528525282,0.0700832945152,-3.93700595835e-19,4.51908396947,0.00985946606675
-0.0662303941762,-5.25647582055e-17,115,0,6.34334687957,1.84740652815,10,4.73722627737,137,0.373794865821,1.52961076578,0.0662303941762,6.18734734779e-19,4.73722627737,0.00996306394542
-0.0757178790908,7.48403129363e-18,116,0,6.29484030167,1.8397302981,9,4.79389312977,131,0.331894168129,1.67931991529,0.0757178790908,-2.13407358508e-18,4.79389312977,0.00985037027097
-0.0668584928075,-1.97763626356e-18,117,2,6.26270676975,1.83461248299,10,4.81060606061,132,0.319158899182,1.53806537157,0.0668584928075,2.06993710815e-18,4.81060606061,0.00976790637754
-0.0716921288661,-1.69525072622e-17,118,0,6.14788118777,1.81610750014,9,4.73880597015,134,0.390031554534,1.54499241402,0.0716921288661,1.39242841115e-18,4.73880597015,0.00989100022761
-0.0666456979041,1.4812603849e-16,119,0,6.22358823016,1.82834662629,10,4.7131147541,122,0.296042989905,1.65697486648,0.0666456979041,2.50787471182e-18,4.7131147541,0.00978681141813
-0.0689500202184,9.37650932724e-18,120,0,6.17221437981,1.82005766815,8,4.71641791045,134,0.288659505108,1.68669924196,0.0689500202184,2.18297795283e-18,4.71641791045,0.00998979560531
-0.0664788660278,1.0052038012e-16,121,0,5.99299840924,1.79059185604,9,4.77611940299,134,0.24582403168,1.63287947771,0.0664788660278,1.17407773638e-18,4.77611940299,0.00987734378574
-0.0604619728909,-2.64667023501e-17,122,0,6.15665267979,1.81753323371,10,4.65413533835,133,0.292904094221,1.48194706704,0.0604619728909,2.15921866889e-18,4.65413533835,0.00647202292764
-0.0691797874085,5.53047900743e-18,123,0,6.02575178983,1.79604224999,9,5.18032786885,122,0.257829134474,1.60438126291,0.0691797874085,2.74077040173e-19,5.18032786885,0.00996600373376
-0.0626786138998,6.06433666125e-17,124,0,5.92747648569,1.77959857196,11,4.79562043796,137,0.333479622665,1.71357263762,0.0626786138998,-6.86061121619e-19,4.79562043796,0.00969321429186
-0.0692509746522,-7.25201776245e-17,125,0,5.87867028343,1.77133059406,11,4.92741935484,124,0.199787409349,1.69045416257,0.0692509746522,-1.57503939607e-18,4.92741935484,0.00988941106714
-0.0724869989407,-4.82513636759e-17,126,3,5.87769178137,1.77116413065,10,4.888,125,0.363814799392,1.35773929751,0.0724869989407,-1.96788825598e-18,4.888,0.00981199737033
-0.0699623832206,-1.22312706103e-16,127,2,5.7522450749,1.74959022641,11,4.79856115108,139,0.466245508326,1.33130463472,0.0699623832206,2.62448599111e-18,4.79856115108,0.00985366958051
-0.0638050104844,-1.69055428113e-18,128,0,6.03902107353,1.79824192489,10,4.65873015873,126,0.375481501494,1.49157793518,0.0638050104844,-2.2201873798e-18,4.65873015873,0.00994059845874
-0.0576174972204,-2.12285008433e-17,129,0,5.68063028636,1.73706219249,9,4.77443609023,133,0.254298881259,1.71948821444,0.0576174972204,6.68334393158e-19,4.77443609023,0.00641954909272
-0.0713180245787,-2.68070812631e-17,130,0,5.88421310151,1.7722730192,11,5.06837606838,117,0.288944069227,1.60515460142,0.0713180245787,-4.1897457603e-18,5.06837606838,0.00981065577896
-0.0634238838781,-7.32371691822e-17,131,0,5.75905616163,1.75077360045,9,4.95348837209,129,0.269381594689,1.55449069461,0.0634238838781,7.18288454811e-19,4.95348837209,0.00980563562995
-0.0674676488128,-6.4804374264e-17,132,0,5.61749906001,1.72588655774,11,4.84782608696,138,0.216246953264,1.62811429073,0.0674676488128,-2.3980147319e-18,4.84782608696,0.00971499715731
-0.066098859194,-2.70113844124e-18,133,0,5.62926160935,1.72797828068,11,5.20634920635,126,0.346355735988,1.55490754238,0.066098859194,-1.2884099808e-19,5.20634920635,0.00984818839666
-0.0692589610751,-2.2226576489e-17,134,2,5.73779843869,1.74707558949,10,4.95348837209,129,0.25195324266,1.59874206905,0.0692589610751,-7.4019554494e-18,4.95348837209,0.00989400788609
-0.0570074172631,-8.22868331469e-17,135,2,5.69603908317,1.7397710356,11,5.0162601626,123,0.340907091073,1.55643818854,0.0570074172631,4.60313508283e-19,5.0162601626,0.00642990703298
-0.0611485511384,-2.53010944428e-17,136,0,5.49310512326,1.70349369185,8,4.81746031746,126,0.353096096485,1.53478602847,0.0611485511384,1.57490523699e-18,4.81746031746,0.00993734574301
-0.0723524263381,-7.25925711135e-18,137,0,5.45999522273,1.6974479148,12,4.848,125,0.257131380629,1.56489488465,0.0723524263381,-1.52918306461e-18,4.848,0.00982998693337
-0.0555751829211,1.1405419255e-16,138,0,5.56939497189,1.7172864254,10,5.17054263566,129,0.405839348479,1.67111359152,0.0555751829211,-6.03849928091e-19,5.17054263566,0.00644337138604
-0.0574086337016,-1.94185592382e-17,139,2,5.49683662794,1.70417276821,9,5.04098360656,122,0.282782006978,1.4620754448,0.0574086337016,3.16766448106e-18,5.04098360656,0.00643090634485
-0.0645218950368,8.12358310701e-18,140,2,5.36350315245,1.67961733481,9,5.16666666667,132,0.339550601167,1.61511171706,0.0645218950368,2.1643853172e-19,5.16666666667,0.00989142481099
-0.0513978479169,6.73994780594e-18,141,0,5.45851061593,1.69717597158,9,4.83193277311,119,0.308657762549,1.68193230077,0.0513978479169,7.71674253868e-19,4.83193277311,0.00646733488653
-0.0735582956617,-9.96449240069e-17,142,0,5.40836451985,1.68794674029,10,5.16806722689,119,0.290096257821,1.56279929695,0.0735582956617,9.09157084989e-19,5.16806722689,0.0098111886034
